	chr	start	end	TargetGene	PctChange	Significant	Regulated	IncludeInModel	CustomTargetGeneTSS	strand	PrimaryTissue	NeighborhoodCellLine	PerturbMethod	Clonality	RNAReadoutMethod	Reference	Notes	Reason	nKO	semKO	nCtrl	semCtrl	lfcSE	padj	ClassAnnotation	nTests	PowerAtEffectSize=0.1	PowerAtEffectSize=0.2	PowerAtEffectSize=0.25	PowerAtEffectSize=0.5	CellType	TargetGeneTSS	region.id
2919	chr19	13512165	13512685	WDR83OS	0.05726801	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			37.0	0.048869994641399996	863.0	0.010417730402700002		0.811961404352		122.0	0.397008243948	0.959086331707	0.996935696146	1.0	K562		
2920	chr19	13539145	13539665	WDR83OS	0.06010452	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			32.0	0.0652555115794	863.0	0.010417730402700002		0.811961404352		122.0	0.36781126873899994	0.880126412174	0.973336064815	0.9999999945290001	K562		
2921	chr19	13648285	13648785	WDR83OS	0.15909627	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			18.0	0.061707269475	863.0	0.010417730402700002		0.36842172808799994		122.0	0.168323522064	0.737980271249	0.924513383124	0.999999971974	K562		
2922	chr19	13693805	13694345	WDR83OS	-0.07337617	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			32.0	0.042351694359400005	863.0	0.010417730402700002		0.811961404352		122.0	0.432625863983	0.983128956741	0.9994614199140001	1.0	K562		
2923	chr19	12313025	12313565	LYL1	-0.026659204	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			52.0	0.0207998154435	856.0	0.0066230723994		0.72362161237		122.0	0.9769508473549999	0.9999999999760001	1.0	1.0	K562		
2924	chr19	12404485	12405065	LYL1	-0.034867346	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			46.0	0.021105809057499997	856.0	0.0066230723994		0.72110063594		122.0	0.965313345518	0.9999999998829999	1.0	1.0	K562		
2925	chr19	12405464	12405965	LYL1	-0.006971214	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			64.0	0.0197092220876	856.0	0.0066230723994		0.9314532889530001		122.0	0.990522671696	1.0	1.0	1.0	K562		
2926	chr19	12441885	12442945	LYL1	-0.058328276	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			44.0	0.026480231287700003	856.0	0.0066230723994		0.501428592597		122.0	0.9205392329359999	0.999999803439	0.999999999997	1.0	K562		
2927	chr19	12444284	12444845	LYL1	-0.011715801000000001	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			64.0	0.021598358672400002	856.0	0.0066230723994		0.8498650077150001		122.0	0.9841838562440001	0.9999999999760001	1.0	1.0	K562		
2928	chr19	12476225	12476805	LYL1	0.012755698000000001	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			78.0	0.0241467781788	856.0	0.0066230723994		0.72362161237		122.0	0.98163156486	0.999999999408	1.0	1.0	K562		
2929	chr19	12511838	12512405	LYL1	0.018104478	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			53.0	0.0384672598436	856.0	0.0066230723994		0.72362161237		122.0	0.857081127729	0.999857857738	0.9999995450220001	1.0	K562		
2930	chr19	12522625	12523145	LYL1	0.016297865	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			42.0	0.0256722347123	856.0	0.0066230723994		0.73755620244		122.0	0.919616902688	0.999999885593	0.999999999999	1.0	K562		
2931	chr19	12551676	12552205	LYL1	0.079241121	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			51.0	0.0580532313324	856.0	0.0066230723994		0.192711291133		122.0	0.736289303731	0.9904456176209999	0.9993107847820001	1.0	K562		
2932	chr19	12595382	12595925	LYL1	-0.054098492000000005	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			67.0	0.0234811878863	856.0	0.0066230723994		0.41416762181		122.0	0.9783527687989999	0.9999999995309999	1.0	1.0	K562		
2933	chr19	12605985	12606485	LYL1	-0.049124153	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			68.0	0.018822520948	856.0	0.0066230723994		0.498289214788		122.0	0.994130812242	1.0	1.0	1.0	K562		
2934	chr19	12632705	12633245	LYL1	-0.056712454	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			22.0	0.0335044969986	856.0	0.0066230723994		0.661289850916		122.0	0.659184428764	0.99957846463	0.999999215575	1.0	K562		
2935	chr19	12654525	12655045	LYL1	0.026278022	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			21.0	0.0654275963875	856.0	0.0066230723994		0.72362161237		122.0	0.562097273426	0.953221390564	0.992600126845	0.9999999997799999	K562		
2936	chr19	12655125	12655625	LYL1	0.029466964	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			34.0	0.039200269178	856.0	0.0066230723994		0.72362161237		122.0	0.7714708859880001	0.9994410777030001	0.999996859919	1.0	K562		
2937	chr19	12662106	12662665	LYL1	-0.017912075	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			84.0	0.0277023346173	856.0	0.0066230723994		0.72362161237		122.0	0.968250262193	0.999999959869	0.999999999999	1.0	K562		
2938	chr19	12674785	12675285	LYL1	-0.024781196000000002	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			47.0	0.0220915718389	856.0	0.0066230723994		0.72362161237		122.0	0.9611645626340001	0.9999999994709999	1.0	1.0	K562		
2939	chr19	12721373	12721981	LYL1	-0.0030574659999999996	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			73.0	0.016845251468	856.0	0.0066230723994		0.9901112032330001		122.0	0.99800227859	1.0	1.0	1.0	K562		
2940	chr19	12750825	12751345	LYL1	-0.035840041	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			78.0	0.0169714543511	856.0	0.0066230723994		0.629427104385		122.0	0.9983410560989999	1.0	1.0	1.0	K562		
2941	chr19	12758305	12758885	LYL1	-0.038024401	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			87.0	0.0155334260069	856.0	0.0066230723994		0.559902071918		122.0	0.9995363123350001	1.0	1.0	1.0	K562		
2942	chr19	12777325	12777867	LYL1	-0.00020131	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			87.0	0.0179307627199	856.0	0.0066230723994		0.974737651058		122.0	0.998165424292	1.0	1.0	1.0	K562		
2943	chr19	12780145	12780725	LYL1	-0.009738238	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			69.0	0.0215289964617	856.0	0.0066230723994		0.886696197779		122.0	0.9871332573289999	0.999999999987	1.0	1.0	K562		
2944	chr19	12782725	12783305	LYL1	-0.00023444700000000001	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			22.0	0.0329392060994	856.0	0.0066230723994		0.984182612977		122.0	0.66191240862	0.9996556205859999	0.999999475399	1.0	K562		
2945	chr19	12787065	12787585	LYL1	0.009790571999999999	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			67.0	0.0381301373558	856.0	0.0066230723994		0.8197196069939999		122.0	0.884998573804	0.9999229166120001	0.9999998074850001	1.0	K562		
2946	chr19	12791925	12792425	LYL1	-0.007829518	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			61.0	0.0240036348721	856.0	0.0066230723994		0.926482889714		122.0	0.970781015773	0.9999999982719999	1.0	1.0	K562		
2947	chr19	12792451	12792985	LYL1	0.012559931000000002	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			53.0	0.0296562030621	856.0	0.0066230723994		0.795955885537		122.0	0.921523970811	0.999998738757	0.999999999894	1.0	K562		
2948	chr19	12807205	12807765	LYL1	-0.00656152	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			44.0	0.0143897771227	856.0	0.0066230723994		0.948471527625		122.0	0.9934697833580001	1.0	1.0	1.0	K562		
2949	chr19	12813805	12814305	LYL1	-0.031495573	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			70.0	0.0215158658178	856.0	0.0066230723994		0.7134746616009999		122.0	0.987627063062	0.9999999999889999	1.0	1.0	K562		
2950	chr19	12827685	12828205	LYL1	-0.06435474299999999	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			35.0	0.0369423481552	856.0	0.0066230723994		0.504070190446		122.0	0.79318615926	0.9997511262100001	0.999999260992	1.0	K562		
2951	chr19	12832705	12833225	LYL1	-0.006741191	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			75.0	0.017341137128400002	856.0	0.0066230723994		0.9314532889530001		122.0	0.9977069463959999	1.0	1.0	1.0	K562		
2952	chr19	12833305	12833805	LYL1	-0.024970509	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			65.0	0.0209332527747	856.0	0.0066230723994		0.72362161237		122.0	0.987168286574	0.999999999994	1.0	1.0	K562		
2953	chr19	12834545	12835060	LYL1	-0.015018533	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			64.0	0.0209280841516	856.0	0.0066230723994		0.804207378156		122.0	0.9866420594509999	0.999999999994	1.0	1.0	K562		
2954	chr19	12845325	12845839	LYL1	-0.026596038	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			64.0	0.0226462592919	856.0	0.0066230723994		0.72362161237		122.0	0.9798960193449999	0.999999999841	1.0	1.0	K562		
2955	chr19	12847665	12848522	LYL1	-0.057926640999999994	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			80.0	0.0169737828217	856.0	0.0066230723994		0.262873706201		122.0	0.9984866990799999	1.0	1.0	1.0	K562		
2956	chr19	12868285	12868805	LYL1	-0.023024367999999996	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			85.0	0.0172657904942	856.0	0.0066230723994		0.72362161237		122.0	0.998580767207	1.0	1.0	1.0	K562		
2957	chr19	12871305	12871845	LYL1	-0.02839015	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			33.0	0.0248224044663	856.0	0.0066230723994		0.72362161237		122.0	0.8757762428139999	0.999999775098	0.999999999999	1.0	K562		
2958	chr19	12876785	12877345	LYL1	0.013101405	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			83.0	0.029508065403299998	856.0	0.0066230723994		0.72362161237		122.0	0.957858806544	0.9999997585670001	0.9999999999889999	1.0	K562		
2959	chr19	12886184	12886825	LYL1	-0.031519834	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			61.0	0.0172853808593	856.0	0.0066230723994		0.7134746616009999		122.0	0.995178075662	1.0	1.0	1.0	K562		
2960	chr19	12888325	12888845	LYL1	0.006610414	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			65.0	0.0201710165635	856.0	0.0066230723994		0.85598832656		122.0	0.9896148324940001	0.999999999999	1.0	1.0	K562		
2961	chr19	12889945	12890545	LYL1	-0.045598429	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			65.0	0.017322437898	856.0	0.0066230723994		0.517047519056		122.0	0.996150620412	1.0	1.0	1.0	K562		
2962	chr19	12893105	12893985	LYL1	0.011392727	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			133.0	0.0166092348671	856.0	0.0066230723994		0.72362161237		122.0	0.999777353934	1.0	1.0	1.0	K562		
2963	chr19	12895265	12895785	LYL1	-0.029889192000000002	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			31.0	0.0260877610135	856.0	0.0066230723994		0.72362161237		122.0	0.845978491781	0.9999989030399999	0.9999999999779999	1.0	K562		
2964	chr19	12900645	12901165	LYL1	-0.029322034	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			104.0	0.014787692429899999	856.0	0.0066230723994		0.6370049382240001		122.0	0.999875881773	1.0	1.0	1.0	K562		
2965	chr19	12902005	12902559	LYL1	-0.005440386	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			81.0	0.0163509695475	856.0	0.0066230723994		0.948471527625		122.0	0.998971292201	1.0	1.0	1.0	K562		
2966	chr19	12904165	12904665	LYL1	-0.000612614	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			89.0	0.025944621030900002	856.0	0.0066230723994		0.974737651058		122.0	0.978613743401	0.9999999958069999	1.0	1.0	K562		
2967	chr19	12906845	12907745	LYL1	0.001436755	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			95.0	0.016862302716299998	856.0	0.0066230723994		0.9314532889530001		122.0	0.999228678458	1.0	1.0	1.0	K562		
2968	chr19	12912425	12912974	LYL1	-0.031076028999999998	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			88.0	0.0164092923948	856.0	0.0066230723994		0.6370049382240001		122.0	0.9992249439650001	1.0	1.0	1.0	K562		
2969	chr19	12916645	12917677	LYL1	0.010877798999999999	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			127.0	0.016903939022899998	856.0	0.0066230723994		0.72362161237		122.0	0.9996851350020001	1.0	1.0	1.0	K562		
2970	chr19	12925705	12926305	LYL1	0.039372949	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			12.0	0.06508064409799999	856.0	0.0066230723994		0.72362161237		122.0	0.400398641347	0.899083086795	0.9793583890530001	0.999999997718	K562		
2971	chr19	12935945	12936745	LYL1	-0.0008159080000000001	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			94.0	0.018714475461	856.0	0.0066230723994		0.974737651058		122.0	0.9978957047820001	1.0	1.0	1.0	K562		
2972	chr19	12939125	12939705	LYL1	0.018803893000000002	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			56.0	0.0204388767226	856.0	0.0066230723994		0.72362161237		122.0	0.982858054249	0.999999999994	1.0	1.0	K562		
2973	chr19	12941239	12941805	LYL1	-0.033147534	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			67.0	0.0201943511435	856.0	0.0066230723994		0.688509767021		122.0	0.9904069791689999	0.999999999999	1.0	1.0	K562		
2974	chr19	12943165	12943725	LYL1	-0.02433606	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			82.0	0.0160032930263	856.0	0.0066230723994		0.72362161237		122.0	0.999201366704	1.0	1.0	1.0	K562		
2975	chr19	12946045	12946545	LYL1	-0.036137166	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			73.0	0.0194142016171	856.0	0.0066230723994		0.633786515146		122.0	0.9941828965039999	1.0	1.0	1.0	K562		
2976	chr19	12947025	12947525	LYL1	-0.041439139	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			67.0	0.022374777592500002	856.0	0.0066230723994		0.571771322546		122.0	0.982996097517	0.9999999999250001	1.0	1.0	K562		
2977	chr19	12948705	12949508	LYL1	0.0063975609999999995	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			61.0	0.0279146340433	856.0	0.0066230723994		0.870322221597		122.0	0.947658429269	0.999999837334	0.999999999996	1.0	K562		
2978	chr19	12951265	12951825	LYL1	-0.018601892	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			79.0	0.017672747962200003	856.0	0.0066230723994		0.72362161237		122.0	0.997767798711	1.0	1.0	1.0	K562		
2979	chr19	12951925	12952425	LYL1	-0.034659800000000004	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			83.0	0.0185833780703	856.0	0.0066230723994		0.631190453704		122.0	0.997137170116	1.0	1.0	1.0	K562		
2980	chr19	12958325	12958825	LYL1	-0.040894158	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			69.0	0.0222309550949	856.0	0.0066230723994		0.571771322546		122.0	0.9846566107870001	0.999999999952	1.0	1.0	K562		
2981	chr19	12977965	12978745	LYL1	-0.010315449	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			111.0	0.018559811849599997	856.0	0.0066230723994		0.8377611040340001		122.0	0.9987591809	1.0	1.0	1.0	K562		
2982	chr19	12983025	12983525	LYL1	0.019547658	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			22.0	0.037477098169199995	856.0	0.0066230723994		0.801108622545		122.0	0.641935902343	0.998610668373	0.999991651056	1.0	K562		
2983	chr19	12983645	12984185	LYL1	-0.041995405	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			36.0	0.0240490732944	856.0	0.0066230723994		0.7134746616009999		122.0	0.904144894915	0.999999946511	1.0	1.0	K562		
2984	chr19	12992085	12992645	LYL1	0.017759799	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			81.0	0.0149619826534	856.0	0.0066230723994		0.72362161237		122.0	0.999572530854	1.0	1.0	1.0	K562		
2985	chr19	12993385	12993885	LYL1	-0.017421739	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			13.0	0.0256156879402	856.0	0.0066230723994		0.894440439375		122.0	0.336732717786	0.9996076996269999	0.999999923101	1.0	K562		
2986	chr19	12994425	12994945	LYL1	0.06827578299999999	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			14.0	0.0385461879585	856.0	0.0066230723994		0.6370049382240001		122.0	0.425117103609	0.9910578051250001	0.999867037464	1.0	K562		
2987	chr19	12995825	12996325	LYL1	0.013763495	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			65.0	0.0233135235663	856.0	0.0066230723994		0.72362161237		122.0	0.9776683579440001	0.999999999571	1.0	1.0	K562		
2988	chr19	12996905	12998745	LYL1	0.031321856	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			195.0	0.0139925974425	856.0	0.0066230723994		0.402515737765		122.0	0.9999947648530001	1.0	1.0	1.0	K562		
2989	chr19	12999705	13000205	LYL1	0.06148889	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			13.0	0.0672266873243	856.0	0.0066230723994		0.7134746616009999		122.0	0.42843053058700004	0.903193777537	0.9793315812090001	0.999999995293	K562		
2990	chr19	13001505	13002192	LYL1	-0.026583252999999998	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			85.0	0.0151684142987	856.0	0.0066230723994		0.72110063594		122.0	0.9996017964749999	1.0	1.0	1.0	K562		
2991	chr19	13019305	13019805	LYL1	-0.011378929	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			42.0	0.027616257959500002	856.0	0.0066230723994		0.888056825862		122.0	0.9037817536799999	0.999999298623	0.9999999999770001	1.0	K562		
2992	chr19	13029836	13030425	LYL1	0.011300488000000001	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			86.0	0.0215995606589	856.0	0.0066230723994		0.73755620244		122.0	0.99219877442	0.999999999996	1.0	1.0	K562		
2993	chr19	13044308	13044885	LYL1	0.002665302	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			80.0	0.0206538342086	856.0	0.0066230723994		0.926482889714		122.0	0.993121690453	0.999999999999	1.0	1.0	K562		
2994	chr19	13044985	13045485	LYL1	0.018824946999999998	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			20.0	0.0581217062539	856.0	0.0066230723994		0.817398101328		122.0	0.559530953556	0.968503777387	0.996675962532	0.999999999999	K562		
2995	chr19	13045805	13046305	LYL1	0.01684893	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			7.0	0.047832897418	856.0	0.0066230723994		0.903459161712		122.0	0.143292553469	0.84260251962	0.979356632274	1.0	K562		
2996	chr19	13047265	13047765	LYL1	-0.029608766	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			35.0	0.027560885489999996	856.0	0.0066230723994		0.72362161237		122.0	0.866221559686	0.999998229091	0.999999999923	1.0	K562		
2997	chr19	13049025	13049663	LYL1	-0.012451191	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			94.0	0.0181596503657	856.0	0.0066230723994		0.817398101328		122.0	0.998385696656	1.0	1.0	1.0	K562		
2998	chr19	13056305	13057565	LYL1	-0.02658101	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			130.0	0.0158607945191	856.0	0.0066230723994		0.6370049382240001		122.0	0.9998673318350001	1.0	1.0	1.0	K562		
2999	chr19	13067818	13068345	LYL1	-0.00037518800000000004	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			82.0	0.0176573401547	856.0	0.0066230723994		0.974737651058		122.0	0.998047384713	1.0	1.0	1.0	K562		
3000	chr19	13075665	13076805	LYL1	-0.033204197000000005	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			124.0	0.0131644189089	856.0	0.0066230723994		0.547553410273		122.0	0.9999893092209999	1.0	1.0	1.0	K562		
