File accession	File format	File type	File format type	Output type	File assembly	Experiment accession	Assay	Biosample term id	Biosample term name	Biosample type	Biosample organism	Biosample treatments	Biosample treatments amount	Biosample treatments duration	Biosample genetic modifications methods	Biosample genetic modifications categories	Biosample genetic modifications targets	Biosample genetic modifications gene targets	Biosample genetic modifications site coordinates	Biosample genetic modifications zygosity	Experiment target	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Library strand specific	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biological replicate(s)	Technical replicate(s)	Read length	Mapped read length	Run type	Paired end	Paired with	Index of	Derived from	Size	Lab	md5sum	dbxrefs	File download URL	Genome annotation	Platform	Controlled by	File Status	s3_uri	Audit WARNING	Audit NOT_COMPLIANT	Audit ERROR	Biosample stage
ENCFF619WFG	bam	bam		unfiltered alignments	hg19	ENCSR164WOF	DNase-seq	UBERON:0008952	upper lobe of left lung	tissue	Homo sapiens											DNA						2017-10-01	ENCODE				1	1_1							/files/ENCFF549HLL/, /files/ENCFF987DVS/, /files/ENCFF418NRL/, /files/ENCFF045BAR/, /files/ENCFF476ZMG/	9281395044	ENCODE Processing Pipeline	c8d8f80f8add882ad5796c6f754e99a8		https://www.encodeproject.org/files/ENCFF619WFG/@@download/ENCFF619WFG.bam				released	s3://encode-public/2017/09/22/8d91d539-9ead-45c8-8769-2be9cc27d2b7/ENCFF619WFG.bam	low spot score			adult_37_years
ENCFF022PJN	bam	bam		alignments	hg19	ENCSR164WOF	DNase-seq	UBERON:0008952	upper lobe of left lung	tissue	Homo sapiens											DNA						2017-10-01	ENCODE				1	1_1							/files/ENCFF619WFG/	6753568117	ENCODE Processing Pipeline	3cd686f87af09e5eb3135e4d2b077c3c		https://www.encodeproject.org/files/ENCFF022PJN/@@download/ENCFF022PJN.bam				released	s3://encode-public/2017/09/22/c83663db-09cc-48dd-8764-009593e3087f/ENCFF022PJN.bam	low spot score			adult_37_years
ENCFF181ANM	bam	bam		unfiltered alignments	hg19	ENCSR000EMJ	DNase-seq	CL:0000236	B cell	primary cell	Homo sapiens											DNA						2011-10-19	ENCODE		see document		1	1_1							/files/ENCFF122YDK/, /files/ENCFF566GSP/, /files/ENCFF001CPI/, /files/ENCFF549HLL/	11703209855	ENCODE Processing Pipeline	ea22d5505449cb4f095bf58db490c323		https://www.encodeproject.org/files/ENCFF181ANM/@@download/ENCFF181ANM.bam				released	s3://encode-public/2018/05/07/bf9af0e8-d2b6-4ed7-b441-9fbb4d59631e/ENCFF181ANM.bam	low read depth			adult_43_years
ENCFF413KZU	bam	bam		unfiltered alignments	hg19	ENCSR000EMJ	DNase-seq	CL:0000236	B cell	primary cell	Homo sapiens											DNA						2011-10-19	ENCODE		see document		2	2_1							/files/ENCFF001CQG/, /files/ENCFF001CQF/, /files/ENCFF549HLL/	1797777080	ENCODE Processing Pipeline	f4449fac5195465575703565c13d044c		https://www.encodeproject.org/files/ENCFF413KZU/@@download/ENCFF413KZU.bam				released	s3://encode-public/2018/05/07/39c72e72-8127-4a80-81b3-1cef26df9740/ENCFF413KZU.bam	low read depth			adult_43_years
ENCFF504HES	bam	bam		alignments	hg19	ENCSR000EMJ	DNase-seq	CL:0000236	B cell	primary cell	Homo sapiens											DNA						2011-10-19	ENCODE		see document		1	1_1							/files/ENCFF181ANM/	9303340784	ENCODE Processing Pipeline	d4b0642fbfb04633b04cd69bc95b8ba8		https://www.encodeproject.org/files/ENCFF504HES/@@download/ENCFF504HES.bam				released	s3://encode-public/2018/05/07/5f107a3c-48ab-4c94-b67f-6739383f4d08/ENCFF504HES.bam	low read depth			adult_43_years
ENCFF552WWJ	bam	bam		alignments	hg19	ENCSR000EMJ	DNase-seq	CL:0000236	B cell	primary cell	Homo sapiens											DNA						2011-10-19	ENCODE		see document		2	2_1							/files/ENCFF413KZU/	1458232851	ENCODE Processing Pipeline	cf4fbb7e0c6a0fbf6781e38af0736d18		https://www.encodeproject.org/files/ENCFF552WWJ/@@download/ENCFF552WWJ.bam				released	s3://encode-public/2018/05/07/1064058c-5cd6-40b2-86ec-3d6d64f4be44/ENCFF552WWJ.bam	low read depth			adult_43_years
ENCFF522IDL	bam	bam		unfiltered alignments	hg19	ENCSR552XJI	DNase-seq	UBERON:0001987	placenta	tissue	Homo sapiens											DNA						2017-12-13	ENCODE				1	1_1							/files/ENCFF549HLL/, /files/ENCFF446FHI/, /files/ENCFF256GBR/, /files/ENCFF631LKI/, /files/ENCFF607EAZ/	10407547551	ENCODE Processing Pipeline	2311d88b22a9ca2a03a78fb303440e5b		https://www.encodeproject.org/files/ENCFF522IDL/@@download/ENCFF522IDL.bam				released	s3://encode-public/2017/12/03/77d0ffe3-8f91-48e1-801c-1d10564ff048/ENCFF522IDL.bam	low spot score			embryonic_56_days,59_days
ENCFF346RZI	bam	bam		alignments	hg19	ENCSR552XJI	DNase-seq	UBERON:0001987	placenta	tissue	Homo sapiens											DNA						2017-12-13	ENCODE				1	1_1							/files/ENCFF522IDL/	6906889246	ENCODE Processing Pipeline	8db362d55bf7c7d13a4a236cfe89cb20		https://www.encodeproject.org/files/ENCFF346RZI/@@download/ENCFF346RZI.bam				released	s3://encode-public/2017/12/03/0529b612-e0a7-452c-87ae-375d34aa56b6/ENCFF346RZI.bam	low spot score			embryonic_56_days,59_days
ENCFF109BKD	bam	bam		unfiltered alignments	hg19	ENCSR809LCE	DNase-seq	CL:0000351	trophoblast cell	primary cell	Homo sapiens											DNA						2016-05-09	ENCODE				1	1_1							/files/ENCFF549HLL/, /files/ENCFF219IRB/, /files/ENCFF917VQR/, /files/ENCFF519VRP/, /files/ENCFF883LZW/, /files/ENCFF442OAX/, /files/ENCFF290TEN/	8467711945	ENCODE Processing Pipeline	18b3c11bf3807dec6775ee5816824551		https://www.encodeproject.org/files/ENCFF109BKD/@@download/ENCFF109BKD.bam				released	s3://encode-public/2017/09/05/36dcf87e-877a-4c1b-bcc5-9d5797e9677a/ENCFF109BKD.bam				embryonic_23_weeks
ENCFF008XFW	bam	bam		alignments	hg19	ENCSR809LCE	DNase-seq	CL:0000351	trophoblast cell	primary cell	Homo sapiens											DNA						2016-05-09	ENCODE				1	1_1							/files/ENCFF109BKD/	5369350094	ENCODE Processing Pipeline	e81349d3962c605c71651787b4c4af0d		https://www.encodeproject.org/files/ENCFF008XFW/@@download/ENCFF008XFW.bam				released	s3://encode-public/2017/09/06/20b069fe-4327-4c4a-a72a-7c443e05753e/ENCFF008XFW.bam				embryonic_23_weeks
ENCFF106FBH	bam	bam		unfiltered alignments	hg19	ENCSR000EMV	DNase-seq	CL:0010021	cardiac myoblast	in vitro differentiated cells	Homo sapiens	Fibroblast growth factor 2, Bone morphogenetic protein 4, Activin A	6 ng/mL, 10 ng/mL, 5 ng/mL	9 day								DNA						2012-07-23	ENCODE		see document		1	1_1							/files/ENCFF001CWD/, /files/ENCFF001CWG/, /files/ENCFF001CWC/, /files/ENCFF001CWF/, /files/ENCFF001CWI/, /files/ENCFF001CWH/, /files/ENCFF001CWE/, /files/ENCFF001CWB/, /files/ENCFF549HLL/	4347648661	ENCODE Processing Pipeline	c9ff95e63cc2d6441a59c47c8c2371bf		https://www.encodeproject.org/files/ENCFF106FBH/@@download/ENCFF106FBH.bam				released	s3://encode-public/2017/09/05/640331d8-4c11-470d-971b-200f46871e07/ENCFF106FBH.bam	low spot score			embryonic_nan
ENCFF832EJP	bam	bam		alignments	hg19	ENCSR000EMV	DNase-seq	CL:0010021	cardiac myoblast	in vitro differentiated cells	Homo sapiens	Fibroblast growth factor 2, Bone morphogenetic protein 4, Activin A	6 ng/mL, 10 ng/mL, 5 ng/mL	9 day								DNA						2012-07-23	ENCODE		see document		1	1_1							/files/ENCFF106FBH/	3428278224	ENCODE Processing Pipeline	b8f89212d8987bff9865052804810464		https://www.encodeproject.org/files/ENCFF832EJP/@@download/ENCFF832EJP.bam				released	s3://encode-public/2017/09/05/95830cb7-1247-477b-ab72-920491044e9d/ENCFF832EJP.bam	low spot score			embryonic_nan
ENCFF124DXN	bam	bam		unfiltered alignments	hg19	ENCSR544KDB	DNase-seq	UBERON:0002370	thymus	tissue	Homo sapiens											DNA						2013-07-31	Roadmap				1	1_2							/files/ENCFF368AUD/, /files/ENCFF248QPB/, /files/ENCFF549HLL/	2157007857	ENCODE Processing Pipeline	6eea4cac0d74adf21eebe801250168ab		https://www.encodeproject.org/files/ENCFF124DXN/@@download/ENCFF124DXN.bam				released	s3://encode-public/2017/09/19/874c1ace-9645-410a-a781-b4d8c7dc641a/ENCFF124DXN.bam	low read depth, low spot score			embryonic_113_days
ENCFF840GSK	bam	bam		alignments	hg19	ENCSR544KDB	DNase-seq	UBERON:0002370	thymus	tissue	Homo sapiens											DNA						2013-07-31	Roadmap				1	1_2							/files/ENCFF124DXN/	1745438139	ENCODE Processing Pipeline	3bb33bc83e5af7dfb277b5f3656b7114		https://www.encodeproject.org/files/ENCFF840GSK/@@download/ENCFF840GSK.bam				released	s3://encode-public/2017/09/19/2cb984a8-f11e-467c-b842-d15385078e6e/ENCFF840GSK.bam	low read depth, low spot score			embryonic_113_days
ENCFF183JFK	bam	bam		unfiltered alignments	hg19	ENCSR531HPD	DNase-seq	UBERON:0000059	large intestine	tissue	Homo sapiens											DNA						2013-07-31	Roadmap				1	1_5							/files/ENCFF566QXH/, /files/ENCFF055DMG/, /files/ENCFF932HYQ/, /files/ENCFF549HLL/	1306463909	ENCODE Processing Pipeline	1008ea50c452c03f40d82b0309b3aacc		https://www.encodeproject.org/files/ENCFF183JFK/@@download/ENCFF183JFK.bam				released	s3://encode-public/2017/09/19/cea366ca-706a-4bb5-bbcb-a33b8e95f55b/ENCFF183JFK.bam	low read depth			embryonic_105_days
ENCFF495DVW	bam	bam		alignments	hg19	ENCSR531HPD	DNase-seq	UBERON:0000059	large intestine	tissue	Homo sapiens											DNA						2013-07-31	Roadmap				1	1_5							/files/ENCFF183JFK/	1070939779	ENCODE Processing Pipeline	6079c86585d09c87737410bb3461becf		https://www.encodeproject.org/files/ENCFF495DVW/@@download/ENCFF495DVW.bam				released	s3://encode-public/2017/09/19/e79d5bc3-0f51-4b3d-b387-35a71fb0d223/ENCFF495DVW.bam	low read depth			embryonic_105_days
ENCFF671SQV	bam	bam		unfiltered alignments	hg19	ENCSR000EMF	DNase-seq	EFO:0005283	HS-27A	cell line	Homo sapiens											DNA						2012-07-23	ENCODE		see document		1	1_1							/files/ENCFF001DMO/, /files/ENCFF001DMN/, /files/ENCFF549HLL/	1914628697	ENCODE Processing Pipeline	5993ee4e91b845a7d0b1c4b3fc4c9f72		https://www.encodeproject.org/files/ENCFF671SQV/@@download/ENCFF671SQV.bam				released	s3://encode-public/2017/09/05/9689b445-751f-43b5-a203-bb3f7433b8a0/ENCFF671SQV.bam	low read depth			adult_nan
ENCFF746KVX	bam	bam		alignments	hg19	ENCSR000EMF	DNase-seq	EFO:0005283	HS-27A	cell line	Homo sapiens											DNA						2012-07-23	ENCODE		see document		1	1_1							/files/ENCFF671SQV/	1569072384	ENCODE Processing Pipeline	c3876c7e360ee0a01135d42a8e92405c		https://www.encodeproject.org/files/ENCFF746KVX/@@download/ENCFF746KVX.bam				released	s3://encode-public/2017/09/05/ddddb708-d773-4d70-b2f9-7ddb9bc8e401/ENCFF746KVX.bam	low read depth			adult_nan
ENCFF678JYS	bam	bam		unfiltered alignments	hg19	ENCSR320PGJ	DNase-seq	UBERON:0000948	heart	tissue	Homo sapiens											DNA						2013-07-31	Roadmap				1	1_2							/files/ENCFF778DEM/, /files/ENCFF186VMD/, /files/ENCFF549HLL/	1722455485	ENCODE Processing Pipeline	b167ec479071d0f59a9591618c2eb163		https://www.encodeproject.org/files/ENCFF678JYS/@@download/ENCFF678JYS.bam				released	s3://encode-public/2017/09/19/162bf5d2-73f9-4973-85b7-321007edfa23/ENCFF678JYS.bam	low read depth			embryonic_105_days
ENCFF431JSL	bam	bam		alignments	hg19	ENCSR320PGJ	DNase-seq	UBERON:0000948	heart	tissue	Homo sapiens											DNA						2013-07-31	Roadmap				1	1_2							/files/ENCFF678JYS/	1446751721	ENCODE Processing Pipeline	0da590e960d2f3eae8e1e09a5641b81d		https://www.encodeproject.org/files/ENCFF431JSL/@@download/ENCFF431JSL.bam				released	s3://encode-public/2017/09/19/cfde2ea9-835c-47c1-8be9-8797d3cf66e6/ENCFF431JSL.bam	low read depth			embryonic_105_days
ENCFF295USS	bam	bam		unfiltered alignments	hg19	ENCSR000EMW	DNase-seq	CL:0002664	cardiovascular progenitor cell	in vitro differentiated cells	Homo sapiens	Fibroblast growth factor 2, Bone morphogenetic protein 4, Activin A	6 ng/mL, 5 ng/mL, 10 ng/mL	5 day								DNA						2012-03-06	ENCODE		see document		1	1_1							/files/ENCFF001CVR/, /files/ENCFF001CVS/, /files/ENCFF001CVQ/, /files/ENCFF549HLL/	2638091076	ENCODE Processing Pipeline	c0578fc2566856a326850b9c446aed0b		https://www.encodeproject.org/files/ENCFF295USS/@@download/ENCFF295USS.bam				released	s3://encode-public/2017/09/05/6f39f3bf-d084-4249-a7d0-5c5e8b4313af/ENCFF295USS.bam	low read depth, low spot score			embryonic_nan
ENCFF415NVS	bam	bam		unfiltered alignments	hg19	ENCSR000EMW	DNase-seq	CL:0002664	cardiovascular progenitor cell	in vitro differentiated cells	Homo sapiens	Fibroblast growth factor 2, Bone morphogenetic protein 4, Activin A	6 ng/mL, 5 ng/mL, 10 ng/mL	5 day								DNA						2012-03-06	ENCODE		see document		2	2_1							/files/ENCFF001CVV/, /files/ENCFF001CVU/, /files/ENCFF001CVT/, /files/ENCFF549HLL/	2021820215	ENCODE Processing Pipeline	762c57651790a09d94d4e80d8b51d7c6		https://www.encodeproject.org/files/ENCFF415NVS/@@download/ENCFF415NVS.bam				released	s3://encode-public/2017/09/06/a186d9b6-e394-448d-9c3d-1afdd5e124ca/ENCFF415NVS.bam	low read depth, low spot score			embryonic_nan
ENCFF120LHY	bam	bam		alignments	hg19	ENCSR000EMW	DNase-seq	CL:0002664	cardiovascular progenitor cell	in vitro differentiated cells	Homo sapiens	Fibroblast growth factor 2, Bone morphogenetic protein 4, Activin A	6 ng/mL, 5 ng/mL, 10 ng/mL	5 day								DNA						2012-03-06	ENCODE		see document		1	1_1							/files/ENCFF295USS/	2164806014	ENCODE Processing Pipeline	090cc6cb1997ac565c67ae9440ed9ba3		https://www.encodeproject.org/files/ENCFF120LHY/@@download/ENCFF120LHY.bam				released	s3://encode-public/2017/09/06/e85d4af3-6e2a-4d64-96f3-711c78cc37ae/ENCFF120LHY.bam	low read depth, low spot score			embryonic_nan
ENCFF500KNM	bam	bam		alignments	hg19	ENCSR000EMW	DNase-seq	CL:0002664	cardiovascular progenitor cell	in vitro differentiated cells	Homo sapiens	Fibroblast growth factor 2, Bone morphogenetic protein 4, Activin A	6 ng/mL, 5 ng/mL, 10 ng/mL	5 day								DNA						2012-03-06	ENCODE		see document		2	2_1							/files/ENCFF415NVS/	1497023765	ENCODE Processing Pipeline	d4bf368434602b289f03964edad3a6a1		https://www.encodeproject.org/files/ENCFF500KNM/@@download/ENCFF500KNM.bam				released	s3://encode-public/2017/09/06/9f1c957c-7812-44a5-9d06-13c26788dcfc/ENCFF500KNM.bam	low read depth, low spot score			embryonic_nan
ENCFF324COC	bam	bam		unfiltered alignments	hg19	ENCSR000EMD	DNase-seq	EFO:0005725	BE2C	cell line	Homo sapiens											DNA						2011-05-04	ENCODE		see document		1	1_1							/files/ENCFF001COQ/, /files/ENCFF549HLL/	2221918019	ENCODE Processing Pipeline	1b3ba8739eaf2746a1632069f0963745		https://www.encodeproject.org/files/ENCFF324COC/@@download/ENCFF324COC.bam				released	s3://encode-public/2017/09/05/06b5c9a8-54b2-4f15-880d-8df422e7b4dc/ENCFF324COC.bam	low read depth			child_2_years
ENCFF762MTY	bam	bam		unfiltered alignments	hg19	ENCSR000EMD	DNase-seq	EFO:0005725	BE2C	cell line	Homo sapiens											DNA						2011-05-04	ENCODE		see document		2	2_1							/files/ENCFF001COP/, /files/ENCFF549HLL/	2745852033	ENCODE Processing Pipeline	5f35730ea7db4b7111f4070f3ab07fd1		https://www.encodeproject.org/files/ENCFF762MTY/@@download/ENCFF762MTY.bam				released	s3://encode-public/2017/09/06/1d802c19-b1fd-4043-abdb-e0f83410837f/ENCFF762MTY.bam	low read depth			child_2_years
ENCFF155OJL	bam	bam		alignments	hg19	ENCSR000EMD	DNase-seq	EFO:0005725	BE2C	cell line	Homo sapiens											DNA						2011-05-04	ENCODE		see document		1	1_1							/files/ENCFF324COC/	1822052140	ENCODE Processing Pipeline	dc291a4bc90bad855ec04b53413077fe		https://www.encodeproject.org/files/ENCFF155OJL/@@download/ENCFF155OJL.bam				released	s3://encode-public/2017/09/06/11fa1248-0e88-44b3-a651-37623c4bafc9/ENCFF155OJL.bam	low read depth			child_2_years
ENCFF392YDK	bam	bam		alignments	hg19	ENCSR000EMD	DNase-seq	EFO:0005725	BE2C	cell line	Homo sapiens											DNA						2011-05-04	ENCODE		see document		2	2_1							/files/ENCFF762MTY/	2307240657	ENCODE Processing Pipeline	34fd3d3c9a98e5c0f2b87b7f4bd644c0		https://www.encodeproject.org/files/ENCFF392YDK/@@download/ENCFF392YDK.bam				released	s3://encode-public/2017/09/06/4038e422-815e-40bf-af12-1debe4f6ecff/ENCFF392YDK.bam	low read depth			child_2_years
ENCFF113EJA	bam	bam		unfiltered alignments	hg19	ENCSR174JMM	DNase-seq	UBERON:0000948	heart	tissue	Homo sapiens											DNA						2013-07-31	Roadmap				1	1_2							/files/ENCFF324YWB/, /files/ENCFF890TFW/, /files/ENCFF549HLL/	901122397	ENCODE Processing Pipeline	9eef587392664edd4fd9de6a7ed03c1e		https://www.encodeproject.org/files/ENCFF113EJA/@@download/ENCFF113EJA.bam				released	s3://encode-public/2017/09/19/98035751-4cb0-4376-9eff-a13a9fc5be1d/ENCFF113EJA.bam	low read depth			embryonic_117_days
ENCFF987PLB	bam	bam		alignments	hg19	ENCSR174JMM	DNase-seq	UBERON:0000948	heart	tissue	Homo sapiens											DNA						2013-07-31	Roadmap				1	1_2							/files/ENCFF113EJA/	789728079	ENCODE Processing Pipeline	396b03c61c105945941eeeb41136b74e		https://www.encodeproject.org/files/ENCFF987PLB/@@download/ENCFF987PLB.bam				released	s3://encode-public/2017/09/19/5caf7d73-fb2f-4349-8eb8-0cb36df5529a/ENCFF987PLB.bam	low read depth			embryonic_117_days
ENCFF002GMN	bam	bam		unfiltered alignments	hg19	ENCSR426IEA	DNase-seq	EFO:0005903	KBM-7	cell line	Homo sapiens											DNA						2015-08-18	ENCODE				1	1_1							/files/ENCFF549HLL/, /files/ENCFF645INN/, /files/ENCFF580MND/, /files/ENCFF536KHM/, /files/ENCFF719IMH/, /files/ENCFF178WLB/, /files/ENCFF665FKP/, /files/ENCFF377AOZ/, /files/ENCFF901FSW/	10300577987	ENCODE Processing Pipeline	88fad6b17f696a77cd9351d8c9116b0f		https://www.encodeproject.org/files/ENCFF002GMN/@@download/ENCFF002GMN.bam				released	s3://encode-public/2017/09/07/debe1707-1694-4297-a813-4e21f3fbeb50/ENCFF002GMN.bam				adult_44_years
ENCFF779AVU	bam	bam		unfiltered alignments	hg19	ENCSR426IEA	DNase-seq	EFO:0005903	KBM-7	cell line	Homo sapiens											DNA						2015-08-18	ENCODE				1	1_5							/files/ENCFF302JOP/, /files/ENCFF549HLL/	646739030	ENCODE Processing Pipeline	41cefeeae654ba67baab680b7ca2334b		https://www.encodeproject.org/files/ENCFF779AVU/@@download/ENCFF779AVU.bam				released	s3://encode-public/2017/09/07/d564e74b-9d2d-48f4-aeef-301f9cc733e4/ENCFF779AVU.bam				adult_44_years
ENCFF542RIJ	bam	bam		unfiltered alignments	hg19	ENCSR426IEA	DNase-seq	EFO:0005903	KBM-7	cell line	Homo sapiens											DNA						2015-08-18	ENCODE				2	2_1							/files/ENCFF549HLL/, /files/ENCFF314WHE/, /files/ENCFF266WWA/	5960682170	ENCODE Processing Pipeline	f7f6bfce206d99d8cbcb8be5e6bfe0ba		https://www.encodeproject.org/files/ENCFF542RIJ/@@download/ENCFF542RIJ.bam				released	s3://encode-public/2017/09/07/5b46bdb1-fad0-4bfd-88d3-43b7a8ee9716/ENCFF542RIJ.bam				adult_44_years
ENCFF730HYW	bam	bam		unfiltered alignments	hg19	ENCSR426IEA	DNase-seq	EFO:0005903	KBM-7	cell line	Homo sapiens											DNA						2015-08-18	ENCODE				2	2_2							/files/ENCFF355JSW/, /files/ENCFF549HLL/	74225113	ENCODE Processing Pipeline	6372dc40c3a9ae721c708d03d8fb3ede		https://www.encodeproject.org/files/ENCFF730HYW/@@download/ENCFF730HYW.bam				released	s3://encode-public/2017/09/07/3850159e-1913-4488-8bc3-71ff0f39f9ac/ENCFF730HYW.bam				adult_44_years
ENCFF847XZE	bam	bam		alignments	hg19	ENCSR426IEA	DNase-seq	EFO:0005903	KBM-7	cell line	Homo sapiens											DNA						2015-08-18	ENCODE				1	1_1, 1_5							/files/ENCFF002GMN/, /files/ENCFF779AVU/	9731300626	ENCODE Processing Pipeline	f37240d3667b5bc2577ae1d359663ed9		https://www.encodeproject.org/files/ENCFF847XZE/@@download/ENCFF847XZE.bam				released	s3://encode-public/2017/09/07/1c3e61a8-cf8f-4dc7-9702-4cb13e571ac6/ENCFF847XZE.bam				adult_44_years
ENCFF626POY	bam	bam		alignments	hg19	ENCSR426IEA	DNase-seq	EFO:0005903	KBM-7	cell line	Homo sapiens											DNA						2015-08-18	ENCODE				2	2_1, 2_2							/files/ENCFF542RIJ/, /files/ENCFF730HYW/	4493710510	ENCODE Processing Pipeline	fbddbd24089aef12921bf0dc1d296260		https://www.encodeproject.org/files/ENCFF626POY/@@download/ENCFF626POY.bam				released	s3://encode-public/2017/09/07/84e296c4-8b94-4ccb-b1d9-f498f8149feb/ENCFF626POY.bam				adult_44_years
ENCFF287LSA	bam	bam		unfiltered alignments	hg19	ENCSR536NGW	DNase-seq	UBERON:0000948	heart	tissue	Homo sapiens											DNA						2013-07-31	Roadmap				1	1_3							/files/ENCFF503DGQ/, /files/ENCFF331IYI/, /files/ENCFF654UIT/, /files/ENCFF549HLL/	1315739944	ENCODE Processing Pipeline	505a3f4c56116cc819640f48ccced6cb		https://www.encodeproject.org/files/ENCFF287LSA/@@download/ENCFF287LSA.bam				released	s3://encode-public/2017/09/19/25627fd5-fea3-47c0-8c30-34c376140938/ENCFF287LSA.bam	low read depth, low spot score			embryonic_96_days
ENCFF934CDN	bam	bam		alignments	hg19	ENCSR536NGW	DNase-seq	UBERON:0000948	heart	tissue	Homo sapiens											DNA						2013-07-31	Roadmap				1	1_3							/files/ENCFF287LSA/	1105306272	ENCODE Processing Pipeline	8381e8e3b7aabfdc04f00414a8c38e03		https://www.encodeproject.org/files/ENCFF934CDN/@@download/ENCFF934CDN.bam				released	s3://encode-public/2017/09/19/9ba29163-f948-437b-bb25-ce7da86c39f6/ENCFF934CDN.bam	low read depth, low spot score			embryonic_96_days
ENCFF486LPX	bam	bam		unfiltered alignments	hg19	ENCSR092WMD	DNase-seq	UBERON:0018117	left renal cortex interstitium	tissue	Homo sapiens											DNA						2013-07-31	Roadmap				1	1_2							/files/ENCFF629QCK/, /files/ENCFF776RFT/, /files/ENCFF549HLL/	1585957518	ENCODE Processing Pipeline	4ee659d9db7d2dfd4f3a49cb36498761		https://www.encodeproject.org/files/ENCFF486LPX/@@download/ENCFF486LPX.bam				released	s3://encode-public/2017/09/19/eda2cb2d-10e9-47f7-9ac9-0c74b1f548eb/ENCFF486LPX.bam	low read depth			embryonic_105_days
ENCFF499BDV	bam	bam		alignments	hg19	ENCSR092WMD	DNase-seq	UBERON:0018117	left renal cortex interstitium	tissue	Homo sapiens											DNA						2013-07-31	Roadmap				1	1_2							/files/ENCFF486LPX/	1331881287	ENCODE Processing Pipeline	8bbefcd9ce702ecf8482ea6008307cce		https://www.encodeproject.org/files/ENCFF499BDV/@@download/ENCFF499BDV.bam				released	s3://encode-public/2017/09/19/d62e1c69-80ba-4b12-b5ad-bf0e87ad93a1/ENCFF499BDV.bam	low read depth			embryonic_105_days
ENCFF059RAC	bam	bam		unfiltered alignments	hg19	ENCSR000ELH	DNase-seq	CL:0000312	keratinocyte	primary cell	Homo sapiens											DNA						2011-04-19	ENCODE		see document		1	1_1							/files/ENCFF000TBT/, /files/ENCFF549HLL/	1106893266	ENCODE Processing Pipeline	e2fe7a6c1622b5282234587d6b00d19d		https://www.encodeproject.org/files/ENCFF059RAC/@@download/ENCFF059RAC.bam				released	s3://encode-public/2017/10/05/2032d3e1-5a81-466b-8e72-d0e0edb34fdf/ENCFF059RAC.bam	low read depth, low spot score	insufficient read length		
