Assay_Accessibility	Assay_H3K27ac	Audit ERROR_Accessibility	Audit ERROR_H3K27ac	Audit INTERNAL_ACTION_Accessibility	Audit INTERNAL_ACTION_H3K27ac	Audit NOT_COMPLIANT_Accessibility	Audit NOT_COMPLIANT_H3K27ac	Audit WARNING_Accessibility	Audit WARNING_H3K27ac	Biological replicate(s)_Accessibility	Biological replicate(s)_H3K27ac	Biosample genetic modifications categories	Biosample genetic modifications gene targets	Biosample genetic modifications methods	Biosample genetic modifications site coordinates_Accessibility	Biosample genetic modifications site coordinates_H3K27ac	Biosample genetic modifications targets	Biosample genetic modifications zygosity_Accessibility	Biosample genetic modifications zygosity_H3K27ac	Biosample organism	Biosample term id_Accessibility	Biosample term id_H3K27ac	Biosample term name	Biosample treatments	Biosample treatments amount	Biosample treatments duration	Biosample type_Accessibility	Biosample type_H3K27ac	Controlled by_Accessibility	Controlled by_H3K27ac	Derived from_Accessibility	Derived from_H3K27ac	Experiment accession_Accessibility	Experiment accession_H3K27ac	Experiment date released_Accessibility	Experiment date released_H3K27ac	Experiment target_Accessibility	Experiment target_H3K27ac	File Status_Accessibility	File Status_H3K27ac	File accession_Accessibility	File accession_H3K27ac	File assembly	File download URL_Accessibility	File download URL_H3K27ac	File format	File format type_Accessibility	File format type_H3K27ac	File type	Genome annotation	Lab	Library crosslinking method_Accessibility	Library crosslinking method_H3K27ac	Library depleted in_Accessibility	Library depleted in_H3K27ac	Library extraction method_Accessibility	Library extraction method_H3K27ac	Library fragmentation method_Accessibility	Library fragmentation method_H3K27ac	Library lysis method_Accessibility	Library lysis method_H3K27ac	Library made from_Accessibility	Library made from_H3K27ac	Library size range_Accessibility	Library size range_H3K27ac	Library strand specific_Accessibility	Library strand specific_H3K27ac	Mapped read length_Accessibility	Mapped read length_H3K27ac	Output type	Paired end_Accessibility	Paired end_H3K27ac	Paired with_Accessibility	Paired with_H3K27ac	Platform_Accessibility	Platform_H3K27ac	Project_Accessibility	Project_H3K27ac	RBNS protein concentration_Accessibility	RBNS protein concentration_H3K27ac	Read length_Accessibility	Read length_H3K27ac	Run type_Accessibility	Run type_H3K27ac	Size_Accessibility	Size_H3K27ac	Technical replicate(s)_Accessibility	Technical replicate(s)_H3K27ac	dbxrefs_Accessibility	dbxrefs_H3K27ac	md5sum_Accessibility	md5sum_H3K27ac	s3_uri_Accessibility	s3_uri_H3K27ac	File accession_H3K27ac bam
DNase-seq DNase-seq	ChIP-seq ChIP-seq	file validation error	0.0	mismatched file status	0.0	0.0	insufficient read depth	low read depth	moderate library complexity, low read length, mild to moderate bottlenecking	1	1	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	Homo sapiens	CL:0002372	CL:0002372	myotube	0.0	0.0	0.0	in vitro differentiated cells	in vitro differentiated cells	0.0	0.0	ENCFF001DOC, ENCFF549HLL	ENCFF000BOT, ENCFF807MUK	ENCSR000EOP	ENCSR000ANV	2011-10-19	2011-02-10	0.0	H3K27ac-human	released	released	ENCFF718SNV	ENCFF356XDF	hg19	https://www.encodeproject.org/files/ENCFF718SNV/@@download/ENCFF718SNV.bam	https://www.encodeproject.org/files/ENCFF356XDF/@@download/ENCFF356XDF.bam	bam	0.0	0.0	bam	0.0	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	36.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	ENCODE	ENCODE	0.0	0.0	0.0	0.0	single-ended	single-ended	1682797272	474414824	1_1	1_1	0.0	0.0	662e9074fe0c1596c0223e89dddce0d9	e2ebf76878f3cfe3a3d388616c397d28	s3://encode-public/2017/09/05/70c551e4-4cff-44bd-b559-fb93c764f5e2/ENCFF718SNV.bam	s3://encode-public/2017/04/04/77ea4c5c-6b4e-4770-a414-0aab062df3a8/ENCFF356XDF.bam	ENCFF356XDF
DNase-seq DNase-seq	ChIP-seq ChIP-seq	file validation error	0.0	mismatched file status	0.0	0.0	insufficient read depth	low read depth	moderate library complexity, low read length, mild to moderate bottlenecking	2	2	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	Homo sapiens	CL:0002372	CL:0002372	myotube	0.0	0.0	0.0	in vitro differentiated cells	in vitro differentiated cells	0.0	0.0	ENCFF001DNN, ENCFF001DNO, ENCFF001DNP, ENCFF549HLL	ENCFF000BOU, ENCFF807MUK	ENCSR000EOP	ENCSR000ANV	2011-10-19	2011-02-10	0.0	H3K27ac-human	released	released	ENCFF645NVZ	ENCFF776DRD	hg19	https://www.encodeproject.org/files/ENCFF645NVZ/@@download/ENCFF645NVZ.bam	https://www.encodeproject.org/files/ENCFF776DRD/@@download/ENCFF776DRD.bam	bam	0.0	0.0	bam	0.0	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	36.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	ENCODE	ENCODE	0.0	0.0	0.0	0.0	single-ended	single-ended	1572352512	520638265	2_1	2_1	0.0	0.0	e2345c8f8dab7353a09182e57de11af6	6888ce56177ce81289660e90f1712626	s3://encode-public/2017/09/05/3f0e2ed1-b6b4-4a88-a37a-a0dabd55bc37/ENCFF645NVZ.bam	s3://encode-public/2017/04/04/41a05b38-a3f8-4249-b8a6-d1acffbaf83e/ENCFF776DRD.bam	ENCFF776DRD
DNase-seq DNase-seq	ChIP-seq ChIP-seq	file validation error	0.0	mismatched file status	0.0	0.0	insufficient read depth	low read depth	moderate library complexity, low read length, mild to moderate bottlenecking	2	1	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	Homo sapiens	CL:0002372	CL:0002372	myotube	0.0	0.0	0.0	in vitro differentiated cells	in vitro differentiated cells	0.0	0.0	ENCFF001DNN, ENCFF001DNO, ENCFF001DNP, ENCFF549HLL	ENCFF000BOT, ENCFF807MUK	ENCSR000EOP	ENCSR000ANV	2011-10-19	2011-02-10	0.0	H3K27ac-human	released	released	ENCFF645NVZ	ENCFF356XDF	hg19	https://www.encodeproject.org/files/ENCFF645NVZ/@@download/ENCFF645NVZ.bam	https://www.encodeproject.org/files/ENCFF356XDF/@@download/ENCFF356XDF.bam	bam	0.0	0.0	bam	0.0	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	36.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	ENCODE	ENCODE	0.0	0.0	0.0	0.0	single-ended	single-ended	1572352512	474414824	2_1	1_1	0.0	0.0	e2345c8f8dab7353a09182e57de11af6	e2ebf76878f3cfe3a3d388616c397d28	s3://encode-public/2017/09/05/3f0e2ed1-b6b4-4a88-a37a-a0dabd55bc37/ENCFF645NVZ.bam	s3://encode-public/2017/04/04/77ea4c5c-6b4e-4770-a414-0aab062df3a8/ENCFF356XDF.bam	ENCFF356XDF
DNase-seq DNase-seq	ChIP-seq ChIP-seq	file validation error	0.0	mismatched file status, NTR biosample	NTR biosample	0.0	0.0	0.0	low read depth, moderate library complexity, inconsistent platforms, low read length, mild to moderate bottlenecking	1	1	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	Homo sapiens	NTR:0000856	NTR:0000856	mesendoderm	0.0	0.0	0.0	in vitro differentiated cells	in vitro differentiated cells	0.0	0.0	ENCFF549HLL, ENCFF955SLG, ENCFF978QGB	ENCFF807MUK, ENCFF826BHT	ENCSR714DIF	ENCSR473PNT	2013-07-31	2013-07-31	0.0	H3K27ac-human	released	released	ENCFF940VYO	ENCFF891DYF	hg19	https://www.encodeproject.org/files/ENCFF940VYO/@@download/ENCFF940VYO.bam	https://www.encodeproject.org/files/ENCFF891DYF/@@download/ENCFF891DYF.bam	bam	0.0	0.0	bam	0.0	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	36.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	Roadmap	Roadmap	0.0	0.0	0.0	0.0	single-ended	single-ended	1443008562	980642763	1_2	1_1	0.0	0.0	a1edb5cd793be495b39f18401da9614c	7fe0c1cf25556479eb661ef6f52f96df	s3://encode-public/2018/05/07/5a4c3027-d244-4200-aca1-3626d1182435/ENCFF940VYO.bam	s3://encode-public/2016/12/19/8ec098b5-5098-4c93-a0e0-f6ddd2d711ba/ENCFF891DYF.bam	ENCFF891DYF
DNase-seq DNase-seq	ChIP-seq ChIP-seq	file validation error	0.0	mismatched file status, NTR biosample	NTR biosample	0.0	0.0	0.0	low read depth, moderate library complexity, inconsistent platforms, low read length, mild to moderate bottlenecking	1	2	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	Homo sapiens	NTR:0000856	NTR:0000856	mesendoderm	0.0	0.0	0.0	in vitro differentiated cells	in vitro differentiated cells	0.0	0.0	ENCFF549HLL, ENCFF955SLG, ENCFF978QGB	ENCFF296LHG, ENCFF807MUK	ENCSR714DIF	ENCSR473PNT	2013-07-31	2013-07-31	0.0	H3K27ac-human	released	released	ENCFF940VYO	ENCFF461XXW	hg19	https://www.encodeproject.org/files/ENCFF940VYO/@@download/ENCFF940VYO.bam	https://www.encodeproject.org/files/ENCFF461XXW/@@download/ENCFF461XXW.bam	bam	0.0	0.0	bam	0.0	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	36.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	Roadmap	Roadmap	0.0	0.0	0.0	0.0	single-ended	single-ended	1443008562	1813268376	1_2	2_1	0.0	0.0	a1edb5cd793be495b39f18401da9614c	5562df57d2adb0559cb7aab9abfbf879	s3://encode-public/2018/05/07/5a4c3027-d244-4200-aca1-3626d1182435/ENCFF940VYO.bam	s3://encode-public/2016/12/19/1ef6caea-7ced-434d-aaaa-de28d5008d88/ENCFF461XXW.bam	ENCFF461XXW
DNase-seq DNase-seq	ChIP-seq ChIP-seq	file validation error	0.0	mismatched file status, NTR biosample	NTR biosample	0.0	0.0	0.0	low read depth, moderate library complexity, inconsistent platforms, low read length, mild to moderate bottlenecking	1	1	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	Homo sapiens	NTR:0000856	NTR:0000856	mesendoderm	0.0	0.0	0.0	in vitro differentiated cells	in vitro differentiated cells	0.0	0.0	ENCFF117ERJ, ENCFF167XAM, ENCFF447LVL, ENCFF514CTP, ENCFF549HLL, ENCFF572UGZ, ENCFF860TSH	ENCFF807MUK, ENCFF826BHT	ENCSR714DIF	ENCSR473PNT	2013-07-31	2013-07-31	0.0	H3K27ac-human	released	released	ENCFF007BWG	ENCFF891DYF	hg19	https://www.encodeproject.org/files/ENCFF007BWG/@@download/ENCFF007BWG.bam	https://www.encodeproject.org/files/ENCFF891DYF/@@download/ENCFF891DYF.bam	bam	0.0	0.0	bam	0.0	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	36.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	Roadmap	Roadmap	0.0	0.0	0.0	0.0	single-ended	single-ended	15146812752	980642763	1_3	1_1	0.0	0.0	89132171799fd0bcfca8fea497e464c3	7fe0c1cf25556479eb661ef6f52f96df	s3://encode-public/2018/05/07/3b798ecc-d5ba-45a7-9c98-47e5975626b6/ENCFF007BWG.bam	s3://encode-public/2016/12/19/8ec098b5-5098-4c93-a0e0-f6ddd2d711ba/ENCFF891DYF.bam	ENCFF891DYF
DNase-seq DNase-seq	ChIP-seq ChIP-seq	file validation error	0.0	mismatched file status, NTR biosample	NTR biosample	0.0	0.0	0.0	low read depth, moderate library complexity, inconsistent platforms, low read length, mild to moderate bottlenecking	1	2	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	Homo sapiens	NTR:0000856	NTR:0000856	mesendoderm	0.0	0.0	0.0	in vitro differentiated cells	in vitro differentiated cells	0.0	0.0	ENCFF117ERJ, ENCFF167XAM, ENCFF447LVL, ENCFF514CTP, ENCFF549HLL, ENCFF572UGZ, ENCFF860TSH	ENCFF296LHG, ENCFF807MUK	ENCSR714DIF	ENCSR473PNT	2013-07-31	2013-07-31	0.0	H3K27ac-human	released	released	ENCFF007BWG	ENCFF461XXW	hg19	https://www.encodeproject.org/files/ENCFF007BWG/@@download/ENCFF007BWG.bam	https://www.encodeproject.org/files/ENCFF461XXW/@@download/ENCFF461XXW.bam	bam	0.0	0.0	bam	0.0	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	36.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	Roadmap	Roadmap	0.0	0.0	0.0	0.0	single-ended	single-ended	15146812752	1813268376	1_3	2_1	0.0	0.0	89132171799fd0bcfca8fea497e464c3	5562df57d2adb0559cb7aab9abfbf879	s3://encode-public/2018/05/07/3b798ecc-d5ba-45a7-9c98-47e5975626b6/ENCFF007BWG.bam	s3://encode-public/2016/12/19/1ef6caea-7ced-434d-aaaa-de28d5008d88/ENCFF461XXW.bam	ENCFF461XXW
DNase-seq DNase-seq	ChIP-seq ChIP-seq	0.0	0.0	0.0	0.0	0.0	insufficient read depth	0.0	moderate library complexity, mild to moderate bottlenecking	2	1	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	Homo sapiens	UBERON:0008450	UBERON:0008450	psoas muscle	0.0	0.0	0.0	tissue	tissue	0.0	0.0	ENCFF000TEC, ENCFF549HLL	ENCFF590MND, ENCFF807MUK	ENCSR000ELO	ENCSR250NHD	2012-08-28	2013-07-31	0.0	H3K27ac-human	released	released	ENCFF618ECA	ENCFF177XXX	hg19	https://www.encodeproject.org/files/ENCFF618ECA/@@download/ENCFF618ECA.bam	https://www.encodeproject.org/files/ENCFF177XXX/@@download/ENCFF177XXX.bam	bam	0.0	0.0	bam	0.0	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	36.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	ENCODE	Roadmap	0.0	0.0	0.0	0.0	single-ended	single-ended	6626738043	846238664	2_1	1_1	0.0	0.0	6683ab3af9ce44a7773aee68394185f5	f356da7df765a5bfd1927afcfa596492	s3://encode-public/2017/09/28/03612f90-d747-47ae-9a94-9a6ef7ff08b5/ENCFF618ECA.bam	s3://encode-public/2017/03/16/c3d0687f-11f7-4d4c-92c3-bcc030541aa4/ENCFF177XXX.bam	ENCFF177XXX
DNase-seq DNase-seq	ChIP-seq ChIP-seq	0.0	0.0	0.0	0.0	0.0	poor library complexity, insufficient read depth	0.0	mild to moderate bottlenecking, low read length, inconsistent platforms	2	2	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	Homo sapiens	UBERON:0008450	UBERON:0008450	psoas muscle	0.0	0.0	0.0	tissue	tissue	0.0	0.0	ENCFF000TEC, ENCFF549HLL	ENCFF453FYW, ENCFF807MUK	ENCSR000ELO	ENCSR791ISZ	2012-08-28	2013-07-31	0.0	H3K27ac-human	released	released	ENCFF618ECA	ENCFF997IVM	hg19	https://www.encodeproject.org/files/ENCFF618ECA/@@download/ENCFF618ECA.bam	https://www.encodeproject.org/files/ENCFF997IVM/@@download/ENCFF997IVM.bam	bam	0.0	0.0	bam	0.0	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	36.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	ENCODE	Roadmap	0.0	0.0	0.0	0.0	single-ended	single-ended	6626738043	632253284	2_1	2_1	0.0	0.0	6683ab3af9ce44a7773aee68394185f5	21e3edf109d097801b85e8059393a6f8	s3://encode-public/2017/09/28/03612f90-d747-47ae-9a94-9a6ef7ff08b5/ENCFF618ECA.bam	s3://encode-public/2017/05/09/204eb658-ba0d-467b-b948-a8f230a1fdf7/ENCFF997IVM.bam	ENCFF997IVM
DNase-seq DNase-seq	ChIP-seq ChIP-seq	0.0	0.0	0.0	0.0	0.0	insufficient read depth	0.0	moderate library complexity, mild to moderate bottlenecking	1	1	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	Homo sapiens	UBERON:0008450	UBERON:0008450	psoas muscle	0.0	0.0	0.0	tissue	tissue	0.0	0.0	ENCFF000TED, ENCFF549HLL	ENCFF590MND, ENCFF807MUK	ENCSR000ELO	ENCSR250NHD	2012-08-28	2013-07-31	0.0	H3K27ac-human	released	released	ENCFF376ABG	ENCFF177XXX	hg19	https://www.encodeproject.org/files/ENCFF376ABG/@@download/ENCFF376ABG.bam	https://www.encodeproject.org/files/ENCFF177XXX/@@download/ENCFF177XXX.bam	bam	0.0	0.0	bam	0.0	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	36.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	ENCODE	Roadmap	0.0	0.0	0.0	0.0	single-ended	single-ended	8014091401	846238664	1_1	1_1	0.0	0.0	f7a1603af81999242df62bc8c94a26d7	f356da7df765a5bfd1927afcfa596492	s3://encode-public/2017/09/28/3f67601d-b373-4cbc-98c1-214bef66d388/ENCFF376ABG.bam	s3://encode-public/2017/03/16/c3d0687f-11f7-4d4c-92c3-bcc030541aa4/ENCFF177XXX.bam	ENCFF177XXX
DNase-seq DNase-seq	ChIP-seq ChIP-seq	0.0	0.0	0.0	0.0	0.0	poor library complexity, insufficient read depth	0.0	mild to moderate bottlenecking, low read length, inconsistent platforms	1	2	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	Homo sapiens	UBERON:0008450	UBERON:0008450	psoas muscle	0.0	0.0	0.0	tissue	tissue	0.0	0.0	ENCFF000TED, ENCFF549HLL	ENCFF453FYW, ENCFF807MUK	ENCSR000ELO	ENCSR791ISZ	2012-08-28	2013-07-31	0.0	H3K27ac-human	released	released	ENCFF376ABG	ENCFF997IVM	hg19	https://www.encodeproject.org/files/ENCFF376ABG/@@download/ENCFF376ABG.bam	https://www.encodeproject.org/files/ENCFF997IVM/@@download/ENCFF997IVM.bam	bam	0.0	0.0	bam	0.0	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	36.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	ENCODE	Roadmap	0.0	0.0	0.0	0.0	single-ended	single-ended	8014091401	632253284	1_1	2_1	0.0	0.0	f7a1603af81999242df62bc8c94a26d7	21e3edf109d097801b85e8059393a6f8	s3://encode-public/2017/09/28/3f67601d-b373-4cbc-98c1-214bef66d388/ENCFF376ABG.bam	s3://encode-public/2017/05/09/204eb658-ba0d-467b-b948-a8f230a1fdf7/ENCFF997IVM.bam	ENCFF997IVM
DNase-seq DNase-seq	ChIP-seq ChIP-seq	file validation error	0.0	sequencing runs labeled as technical replicates, mismatched file status	0.0	0.0	insufficient read depth	0.0	moderate library complexity, mild to moderate bottlenecking	1	1	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	Homo sapiens	UBERON:0008450	UBERON:0008450	psoas muscle	0.0	0.0	0.0	tissue	tissue	0.0	0.0	ENCFF041IQZ, ENCFF403GAI, ENCFF549HLL	ENCFF590MND, ENCFF807MUK	ENCSR426TPQ	ENCSR250NHD	2013-07-31	2013-07-31	0.0	H3K27ac-human	released	released	ENCFF440IHT	ENCFF177XXX	hg19	https://www.encodeproject.org/files/ENCFF440IHT/@@download/ENCFF440IHT.bam	https://www.encodeproject.org/files/ENCFF177XXX/@@download/ENCFF177XXX.bam	bam	0.0	0.0	bam	0.0	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	36.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	Roadmap	Roadmap	0.0	0.0	0.0	0.0	single-ended	single-ended	15689664204	846238664	1_2	1_1	0.0	0.0	98e991d4c67c1e12e02491e2e3625395	f356da7df765a5bfd1927afcfa596492	s3://encode-public/2017/10/08/23201dda-6423-464c-88e7-a5eb84ee22b6/ENCFF440IHT.bam	s3://encode-public/2017/03/16/c3d0687f-11f7-4d4c-92c3-bcc030541aa4/ENCFF177XXX.bam	ENCFF177XXX
DNase-seq DNase-seq	ChIP-seq ChIP-seq	file validation error	0.0	sequencing runs labeled as technical replicates, mismatched file status	0.0	0.0	poor library complexity, insufficient read depth	0.0	mild to moderate bottlenecking, low read length, inconsistent platforms	1	2	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	Homo sapiens	UBERON:0008450	UBERON:0008450	psoas muscle	0.0	0.0	0.0	tissue	tissue	0.0	0.0	ENCFF041IQZ, ENCFF403GAI, ENCFF549HLL	ENCFF453FYW, ENCFF807MUK	ENCSR426TPQ	ENCSR791ISZ	2013-07-31	2013-07-31	0.0	H3K27ac-human	released	released	ENCFF440IHT	ENCFF997IVM	hg19	https://www.encodeproject.org/files/ENCFF440IHT/@@download/ENCFF440IHT.bam	https://www.encodeproject.org/files/ENCFF997IVM/@@download/ENCFF997IVM.bam	bam	0.0	0.0	bam	0.0	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	36.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	Roadmap	Roadmap	0.0	0.0	0.0	0.0	single-ended	single-ended	15689664204	632253284	1_2	2_1	0.0	0.0	98e991d4c67c1e12e02491e2e3625395	21e3edf109d097801b85e8059393a6f8	s3://encode-public/2017/10/08/23201dda-6423-464c-88e7-a5eb84ee22b6/ENCFF440IHT.bam	s3://encode-public/2017/05/09/204eb658-ba0d-467b-b948-a8f230a1fdf7/ENCFF997IVM.bam	ENCFF997IVM
DNase-seq DNase-seq	ChIP-seq ChIP-seq	file validation error	0.0	sequencing runs labeled as technical replicates, mismatched file status	0.0	0.0	poor library complexity, severe bottlenecking	0.0	moderate library complexity, control low read depth, mild to moderate bottlenecking, inconsistent platforms, low read length	1	1	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	Homo sapiens	CL:0000134	CL:0000134	mesenchymal stem cell	0.0	0.0	0.0	in vitro differentiated cells	in vitro differentiated cells	0.0	0.0	ENCFF070ZUX, ENCFF549HLL, ENCFF910MZZ	ENCFF807MUK, ENCFF970HHO	ENCSR731QLJ	ENCSR013KEC	2013-07-31	2013-07-31	0.0	H3K27ac-human	released	released	ENCFF349TTK	ENCFF256KPQ	hg19	https://www.encodeproject.org/files/ENCFF349TTK/@@download/ENCFF349TTK.bam	https://www.encodeproject.org/files/ENCFF256KPQ/@@download/ENCFF256KPQ.bam	bam	0.0	0.0	bam	0.0	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	36.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	Roadmap	Roadmap	0.0	0.0	0.0	0.0	single-ended	single-ended	1950987462	5633990436	1_1	1_1	0.0	0.0	051997e551dc7f1600960f76d2613f6a	99e7662b8a95f5d4cae91c8b7dfc05f9	s3://encode-public/2018/05/07/aef22e05-126c-4458-b31b-519315d07dc3/ENCFF349TTK.bam	s3://encode-public/2016/12/19/28376c7b-4f78-45ac-b5bb-a9f250666b75/ENCFF256KPQ.bam	ENCFF256KPQ
DNase-seq DNase-seq	ChIP-seq ChIP-seq	file validation error	0.0	sequencing runs labeled as technical replicates, mismatched file status	0.0	0.0	poor library complexity, severe bottlenecking	0.0	moderate library complexity, control low read depth, mild to moderate bottlenecking, inconsistent platforms, low read length	1	2	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	Homo sapiens	CL:0000134	CL:0000134	mesenchymal stem cell	0.0	0.0	0.0	in vitro differentiated cells	in vitro differentiated cells	0.0	0.0	ENCFF070ZUX, ENCFF549HLL, ENCFF910MZZ	ENCFF807MUK, ENCFF936KPA	ENCSR731QLJ	ENCSR013KEC	2013-07-31	2013-07-31	0.0	H3K27ac-human	released	released	ENCFF349TTK	ENCFF369GDL	hg19	https://www.encodeproject.org/files/ENCFF349TTK/@@download/ENCFF349TTK.bam	https://www.encodeproject.org/files/ENCFF369GDL/@@download/ENCFF369GDL.bam	bam	0.0	0.0	bam	0.0	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	36.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	Roadmap	Roadmap	0.0	0.0	0.0	0.0	single-ended	single-ended	1950987462	5685898559	1_1	2_1	0.0	0.0	051997e551dc7f1600960f76d2613f6a	6c48775603ca7826243f134d69a5cadf	s3://encode-public/2018/05/07/aef22e05-126c-4458-b31b-519315d07dc3/ENCFF349TTK.bam	s3://encode-public/2016/12/19/bc82aafa-9179-43b1-b416-7cb5d90867bf/ENCFF369GDL.bam	ENCFF369GDL
DNase-seq DNase-seq	ChIP-seq ChIP-seq	file validation error	0.0	sequencing runs labeled as technical replicates, mismatched file status	0.0	0.0	poor library complexity, severe bottlenecking	0.0	moderate library complexity, control low read depth, mild to moderate bottlenecking, inconsistent platforms, low read length	1	1	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	Homo sapiens	CL:0000134	CL:0000134	mesenchymal stem cell	0.0	0.0	0.0	in vitro differentiated cells	in vitro differentiated cells	0.0	0.0	ENCFF461HXJ, ENCFF549HLL, ENCFF951RZO	ENCFF807MUK, ENCFF970HHO	ENCSR731QLJ	ENCSR013KEC	2013-07-31	2013-07-31	0.0	H3K27ac-human	released	released	ENCFF627NIZ	ENCFF256KPQ	hg19	https://www.encodeproject.org/files/ENCFF627NIZ/@@download/ENCFF627NIZ.bam	https://www.encodeproject.org/files/ENCFF256KPQ/@@download/ENCFF256KPQ.bam	bam	0.0	0.0	bam	0.0	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	36.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	Roadmap	Roadmap	0.0	0.0	0.0	0.0	single-ended	single-ended	18231900805	5633990436	1_2	1_1	0.0	0.0	5cb896b0db4754f5762707a9fca7fd2f	99e7662b8a95f5d4cae91c8b7dfc05f9	s3://encode-public/2018/05/07/f8a2affb-67b6-47da-8c7c-68cf1303b401/ENCFF627NIZ.bam	s3://encode-public/2016/12/19/28376c7b-4f78-45ac-b5bb-a9f250666b75/ENCFF256KPQ.bam	ENCFF256KPQ
