Assay_Accessibility	Assay_H3K27ac	Audit ERROR_Accessibility	Audit ERROR_H3K27ac	Audit INTERNAL_ACTION_Accessibility	Audit INTERNAL_ACTION_H3K27ac	Audit NOT_COMPLIANT_Accessibility	Audit NOT_COMPLIANT_H3K27ac	Audit WARNING_Accessibility	Audit WARNING_H3K27ac	Biological replicate(s)_Accessibility	Biological replicate(s)_H3K27ac	Biosample genetic modifications categories	Biosample genetic modifications gene targets	Biosample genetic modifications methods	Biosample genetic modifications site coordinates_Accessibility	Biosample genetic modifications site coordinates_H3K27ac	Biosample genetic modifications targets	Biosample genetic modifications zygosity_Accessibility	Biosample genetic modifications zygosity_H3K27ac	Biosample organism	Biosample term id_Accessibility	Biosample term id_H3K27ac	Biosample term name	Biosample treatments	Biosample treatments amount	Biosample treatments duration	Biosample type_Accessibility	Biosample type_H3K27ac	Controlled by_Accessibility	Controlled by_H3K27ac	Derived from_Accessibility	Derived from_H3K27ac	Experiment accession_Accessibility	Experiment accession_H3K27ac	Experiment date released_Accessibility	Experiment date released_H3K27ac	Experiment target_Accessibility	Experiment target_H3K27ac	File Status_Accessibility	File Status_H3K27ac	File accession_Accessibility	File accession_Accessibility bam	File accession_H3K27ac	File accession_H3K27ac bam	File assembly	File download URL_Accessibility	File download URL_H3K27ac	File format	File format type_Accessibility	File format type_H3K27ac	File type	Genome annotation	Lab	Library crosslinking method_Accessibility	Library crosslinking method_H3K27ac	Library depleted in_Accessibility	Library depleted in_H3K27ac	Library extraction method_Accessibility	Library extraction method_H3K27ac	Library fragmentation method_Accessibility	Library fragmentation method_H3K27ac	Library lysis method_Accessibility	Library lysis method_H3K27ac	Library made from_Accessibility	Library made from_H3K27ac	Library size range_Accessibility	Library size range_H3K27ac	Library strand specific_Accessibility	Library strand specific_H3K27ac	Mapped read length_Accessibility	Mapped read length_H3K27ac	Output type	Paired end_Accessibility	Paired end_H3K27ac	Paired with_Accessibility	Paired with_H3K27ac	Platform_Accessibility	Platform_H3K27ac	Project_Accessibility	Project_H3K27ac	RBNS protein concentration_Accessibility	RBNS protein concentration_H3K27ac	Read length_Accessibility	Read length_H3K27ac	Run type_Accessibility	Run type_H3K27ac	Size_Accessibility	Size_H3K27ac	Technical replicate(s)_Accessibility	Technical replicate(s)_H3K27ac	dbxrefs_Accessibility	dbxrefs_H3K27ac	md5sum_Accessibility	md5sum_H3K27ac	s3_uri_Accessibility	s3_uri_H3K27ac
DNase-seq DNase-seq	ChIP-seq ChIP-seq	file validation error	0.0	mismatched file status	0.0	0.0	0.0	low read depth, low spot score	0.0	1	1	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	Homo sapiens	UBERON:0002369	UBERON:0002369	adrenal gland	0.0	0.0	0.0	tissue	tissue	0.0	0.0	ENCFF149EPY, ENCFF414WFK, ENCFF529NSR, ENCFF549HLL, ENCFF564QHA, ENCFF702FIW, ENCFF916IPH, ENCFF934GEX	ENCFF166ZJN, ENCFF259ULI, ENCFF674WFL, ENCFF807MUK, ENCFF970BWS	ENCSR728BAD	ENCSR086QZY	2013-07-31	2018-12-15	0.0	H3K27ac-human	released	released	ENCFF510OHP	ENCFF510OHP	ENCFF586RNI	ENCFF586RNI	hg19	https://www.encodeproject.org/files/ENCFF510OHP/@@download/ENCFF510OHP.bam	https://www.encodeproject.org/files/ENCFF586RNI/@@download/ENCFF586RNI.bam	bam	0.0	0.0	bam	0.0	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	76.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	Roadmap	ENCODE	0.0	0.0	0.0	0.0	single-ended	single-ended	1591170559	2309903927	1_7	1_1, 1_2	0.0	0.0	b29c6f1523483dc3ce65f7d673033988	19a0ab866bda10eab1e28df0d26d5a54	s3://encode-public/2017/09/19/e682e6fc-7b22-42ec-b551-0e4de2c8fc36/ENCFF510OHP.bam	s3://encode-public/2018/12/12/471ce004-7f5d-475d-a063-15e1e84635f1/ENCFF586RNI.bam
DNase-seq DNase-seq	ChIP-seq ChIP-seq	0.0	0.0	experiment not submitted to GEO	0.0	0.0	0.0	0.0	0.0	1	1	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	Homo sapiens	UBERON:0001159	UBERON:0001159	sigmoid colon	0.0	0.0	0.0	tissue	tissue	0.0	0.0	ENCFF059PYS, ENCFF255JSR, ENCFF270DKA, ENCFF549HLL, ENCFF683OIU	ENCFF043DMW, ENCFF367MUX, ENCFF568BUS, ENCFF745ARE, ENCFF807MUK	ENCSR276ITP	ENCSR641SDI	2019-11-08	2018-12-11	0.0	H3K27ac-human	released	released	ENCFF983AAB	ENCFF983AAB	ENCFF472PUC	ENCFF472PUC	hg19	https://www.encodeproject.org/files/ENCFF983AAB/@@download/ENCFF983AAB.bam	https://www.encodeproject.org/files/ENCFF472PUC/@@download/ENCFF472PUC.bam	bam	0.0	0.0	bam	0.0	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	76.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	ENCODE	ENCODE	0.0	0.0	0.0	0.0	single-ended	single-ended	12927382627	3760266636	1_1	1_1, 1_2	0.0	0.0	dc546c54b224afef25af59163b8f0afa	5487b55c10631a1c10db0c3f34806f3f	s3://encode-public/2019/09/06/118fdd22-3562-482b-9998-2e45d1065529/ENCFF983AAB.bam	s3://encode-public/2018/11/27/2c9961f6-7eca-49d0-a629-2d6ccdc72fda/ENCFF472PUC.bam
DNase-seq DNase-seq	ChIP-seq ChIP-seq	0.0	0.0	experiment not submitted to GEO	0.0	0.0	0.0	0.0	0.0	1	1	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	Homo sapiens	UBERON:0001159	UBERON:0001159	sigmoid colon	0.0	0.0	0.0	tissue	tissue	0.0	0.0	ENCFF059PYS, ENCFF255JSR, ENCFF270DKA, ENCFF549HLL, ENCFF683OIU	ENCFF201GTD, ENCFF594TCX, ENCFF783TMM, ENCFF789DVP, ENCFF807MUK	ENCSR276ITP	ENCSR807XUB	2019-11-08	2019-09-11	0.0	H3K27ac-human	released	released	ENCFF983AAB	ENCFF983AAB	ENCFF861VET	ENCFF861VET	hg19	https://www.encodeproject.org/files/ENCFF983AAB/@@download/ENCFF983AAB.bam	https://www.encodeproject.org/files/ENCFF861VET/@@download/ENCFF861VET.bam	bam	0.0	0.0	bam	0.0	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	76.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	ENCODE	ENCODE	0.0	0.0	0.0	0.0	single-ended	single-ended	12927382627	4789515038	1_1	1_1, 1_2	0.0	0.0	dc546c54b224afef25af59163b8f0afa	01f5923bbac52319ec28860655c5708a	s3://encode-public/2019/09/06/118fdd22-3562-482b-9998-2e45d1065529/ENCFF983AAB.bam	s3://encode-public/2019/06/12/6119d4d3-fdeb-4fbe-a1db-8ce172de96c2/ENCFF861VET.bam
DNase-seq DNase-seq	ChIP-seq ChIP-seq	0.0	0.0	experiment not submitted to GEO	0.0	0.0	0.0	0.0	0.0	1	1	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	Homo sapiens	UBERON:0001159	UBERON:0001159	sigmoid colon	0.0	0.0	0.0	tissue	tissue	0.0	0.0	ENCFF059PYS, ENCFF255JSR, ENCFF270DKA, ENCFF549HLL, ENCFF683OIU	ENCFF226YFN, ENCFF235IVE, ENCFF653PKW, ENCFF807MUK, ENCFF935UTO	ENCSR276ITP	ENCSR937EVN	2019-11-08	2019-08-01	0.0	H3K27ac-human	released	released	ENCFF983AAB	ENCFF983AAB	ENCFF250QOQ	ENCFF250QOQ	hg19	https://www.encodeproject.org/files/ENCFF983AAB/@@download/ENCFF983AAB.bam	https://www.encodeproject.org/files/ENCFF250QOQ/@@download/ENCFF250QOQ.bam	bam	0.0	0.0	bam	0.0	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	76.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	ENCODE	ENCODE	0.0	0.0	0.0	0.0	single-ended	single-ended	12927382627	3289799240	1_1	1_1, 1_2	0.0	0.0	dc546c54b224afef25af59163b8f0afa	e8e07f0b38d4dbf1b525238d55a29938	s3://encode-public/2019/09/06/118fdd22-3562-482b-9998-2e45d1065529/ENCFF983AAB.bam	s3://encode-public/2019/07/17/1b67b799-56b5-4a8e-98bb-12a5bb495ac7/ENCFF250QOQ.bam
DNase-seq DNase-seq	ChIP-seq ChIP-seq	0.0	0.0	experiment not submitted to GEO	0.0	0.0	0.0	low spot score	0.0	1	1	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	Homo sapiens	UBERON:0002084	UBERON:0002084	heart left ventricle	0.0	0.0	0.0	tissue	tissue	0.0	0.0	ENCFF305QSJ, ENCFF402BOK, ENCFF458NEX, ENCFF499WGN, ENCFF549HLL	ENCFF305XKI, ENCFF766BQI, ENCFF807MUK, ENCFF880QFR, ENCFF980DPM	ENCSR070CMW	ENCSR702OVJ	2017-10-01	2018-12-11	0.0	H3K27ac-human	released	released	ENCFF825TUU	ENCFF825TUU	ENCFF756KJB	ENCFF756KJB	hg19	https://www.encodeproject.org/files/ENCFF825TUU/@@download/ENCFF825TUU.bam	https://www.encodeproject.org/files/ENCFF756KJB/@@download/ENCFF756KJB.bam	bam	0.0	0.0	bam	0.0	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	76.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	ENCODE	ENCODE	0.0	0.0	0.0	0.0	single-ended	single-ended	12232011109	2344755681	1_1	1_1, 1_2	0.0	0.0	fd0114824f47b88295b4b48f06a780aa	4fa7b1f45af71b543289e3cd67e0f4af	s3://encode-public/2017/09/19/d302ba0f-11ff-4f77-a4c3-80fafcc8bd2e/ENCFF825TUU.bam	s3://encode-public/2018/06/13/f6366da9-f616-428a-9d18-7b07924648c2/ENCFF756KJB.bam
DNase-seq DNase-seq	ChIP-seq ChIP-seq	file validation error	0.0	mismatched file status, unreplicated experiment	0.0	0.0	0.0	low spot score	0.0	2	1	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	Homo sapiens	UBERON:0002084	UBERON:0002084	heart left ventricle	0.0	0.0	0.0	tissue	tissue	0.0	0.0	ENCFF116DGX, ENCFF261DWN, ENCFF328PJC, ENCFF382BXT, ENCFF549HLL, ENCFF622JSG, ENCFF670XUB, ENCFF796XFP, ENCFF849DKX	ENCFF305XKI, ENCFF766BQI, ENCFF807MUK, ENCFF880QFR, ENCFF980DPM	ENCSR501FWC	ENCSR702OVJ	2016-05-09	2018-12-11	0.0	H3K27ac-human	released	released	ENCFF225JGI	ENCFF225JGI	ENCFF756KJB	ENCFF756KJB	hg19	https://www.encodeproject.org/files/ENCFF225JGI/@@download/ENCFF225JGI.bam	https://www.encodeproject.org/files/ENCFF756KJB/@@download/ENCFF756KJB.bam	bam	0.0	0.0	bam	0.0	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	76.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	ENCODE	ENCODE	0.0	0.0	0.0	0.0	single-ended	single-ended	10285085229	2344755681	2_1	1_1, 1_2	0.0	0.0	dc7234bc5eeb30dfa84c2b9bb9b32218	4fa7b1f45af71b543289e3cd67e0f4af	s3://encode-public/2017/09/10/51a716e9-7dfc-4b18-8491-eb16752d78ee/ENCFF225JGI.bam	s3://encode-public/2018/06/13/f6366da9-f616-428a-9d18-7b07924648c2/ENCFF756KJB.bam
DNase-seq DNase-seq	ChIP-seq ChIP-seq	file validation error	0.0	mismatched file status, experiment not submitted to GEO	0.0	0.0	0.0	low spot score	0.0	1	1	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	Homo sapiens	UBERON:0002084	UBERON:0002084	heart left ventricle	0.0	0.0	0.0	tissue	tissue	0.0	0.0	ENCFF007GKK, ENCFF084BWD, ENCFF170WPB, ENCFF264LQD, ENCFF442HDE, ENCFF500XHL, ENCFF549HLL	ENCFF305XKI, ENCFF766BQI, ENCFF807MUK, ENCFF880QFR, ENCFF980DPM	ENCSR946DXB	ENCSR702OVJ	2018-01-29	2018-12-11	0.0	H3K27ac-human	released	released	ENCFF093NIQ	ENCFF093NIQ	ENCFF756KJB	ENCFF756KJB	hg19	https://www.encodeproject.org/files/ENCFF093NIQ/@@download/ENCFF093NIQ.bam	https://www.encodeproject.org/files/ENCFF756KJB/@@download/ENCFF756KJB.bam	bam	0.0	0.0	bam	0.0	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	76.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	ENCODE	ENCODE	0.0	0.0	0.0	0.0	single-ended	single-ended	8457260203	2344755681	1_1	1_1, 1_2	0.0	0.0	976d99915d3be722664374ef0a59b6c8	4fa7b1f45af71b543289e3cd67e0f4af	s3://encode-public/2018/01/16/45056575-a9b0-4b97-9321-d9c856b3e812/ENCFF093NIQ.bam	s3://encode-public/2018/06/13/f6366da9-f616-428a-9d18-7b07924648c2/ENCFF756KJB.bam
DNase-seq DNase-seq	ChIP-seq ChIP-seq	file validation error	0.0	mismatched file status, experiment not submitted to GEO	0.0	0.0	0.0	low spot score	0.0	2	1	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	Homo sapiens	UBERON:0002084	UBERON:0002084	heart left ventricle	0.0	0.0	0.0	tissue	tissue	0.0	0.0	ENCFF162RIY, ENCFF207MGL, ENCFF493YCL, ENCFF549HLL, ENCFF670YLY, ENCFF758CTS, ENCFF787EMW, ENCFF863JGF, ENCFF887FJF	ENCFF305XKI, ENCFF766BQI, ENCFF807MUK, ENCFF880QFR, ENCFF980DPM	ENCSR946DXB	ENCSR702OVJ	2018-01-29	2018-12-11	0.0	H3K27ac-human	released	released	ENCFF283RQC	ENCFF283RQC	ENCFF756KJB	ENCFF756KJB	hg19	https://www.encodeproject.org/files/ENCFF283RQC/@@download/ENCFF283RQC.bam	https://www.encodeproject.org/files/ENCFF756KJB/@@download/ENCFF756KJB.bam	bam	0.0	0.0	bam	0.0	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	76.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	ENCODE	ENCODE	0.0	0.0	0.0	0.0	single-ended	single-ended	10610667302	2344755681	2_1	1_1, 1_2	0.0	0.0	820abc53ee233b693a46da9903c7cd04	4fa7b1f45af71b543289e3cd67e0f4af	s3://encode-public/2017/09/10/88155c4e-7d93-476f-b075-7682d7479069/ENCFF283RQC.bam	s3://encode-public/2018/06/13/f6366da9-f616-428a-9d18-7b07924648c2/ENCFF756KJB.bam
DNase-seq DNase-seq	ChIP-seq ChIP-seq	file validation error	0.0	mismatched file status	0.0	0.0	0.0	low read depth	mixed read lengths, mixed run types, moderate library complexity, low read length, mild to moderate bottlenecking	1	1	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	Homo sapiens	EFO:0001203	EFO:0001203	MCF-7	0.0	0.0	0.0	cell line	cell line	0.0	0.0	ENCFF001DXY, ENCFF001DXZ, ENCFF549HLL	ENCFF303DDV, ENCFF337CJH, ENCFF807MUK	ENCSR000EPH	ENCSR752UOD	2012-06-12	2016-06-30	0.0	H3K27ac-human	released	released	ENCFF782RWE	ENCFF782RWE	ENCFF388SNX	ENCFF388SNX	hg19	https://www.encodeproject.org/files/ENCFF782RWE/@@download/ENCFF782RWE.bam	https://www.encodeproject.org/files/ENCFF388SNX/@@download/ENCFF388SNX.bam	bam	0.0	0.0	bam	0.0	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	36.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	ENCODE	ENCODE	0.0	0.0	0.0	0.0	single-ended	single-ended	1838443953	4279409032	1_1	1_1, 1_2	0.0	0.0	78b3900c0b8b1410430be60d75fa3584	1b6b98c6b026f9c7f02350df172d0d9a	s3://encode-public/2017/09/05/73d00fee-d863-4cb6-90e4-c0ab571ed2aa/ENCFF782RWE.bam	s3://encode-public/2016/10/25/469ee087-4a77-4456-92f4-dc6e62c5c0d6/ENCFF388SNX.bam
DNase-seq DNase-seq	ChIP-seq ChIP-seq	file validation error	0.0	mismatched file status	0.0	0.0	0.0	low read depth	mixed read lengths, mixed run types, moderate library complexity, low read length, mild to moderate bottlenecking	2	1	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	Homo sapiens	EFO:0001203	EFO:0001203	MCF-7	0.0	0.0	0.0	cell line	cell line	0.0	0.0	ENCFF001DYA, ENCFF001DYB, ENCFF001DYC, ENCFF549HLL	ENCFF303DDV, ENCFF337CJH, ENCFF807MUK	ENCSR000EPH	ENCSR752UOD	2012-06-12	2016-06-30	0.0	H3K27ac-human	released	released	ENCFF840PPX	ENCFF840PPX	ENCFF388SNX	ENCFF388SNX	hg19	https://www.encodeproject.org/files/ENCFF840PPX/@@download/ENCFF840PPX.bam	https://www.encodeproject.org/files/ENCFF388SNX/@@download/ENCFF388SNX.bam	bam	0.0	0.0	bam	0.0	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	36.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	ENCODE	ENCODE	0.0	0.0	0.0	0.0	single-ended	single-ended	5360326339	4279409032	2_1	1_1, 1_2	0.0	0.0	3dd413ccb752f9c81ca988836ebd37b6	1b6b98c6b026f9c7f02350df172d0d9a	s3://encode-public/2017/09/06/4a112371-8477-4967-ad5c-c838a5bc2ba6/ENCFF840PPX.bam	s3://encode-public/2016/10/25/469ee087-4a77-4456-92f4-dc6e62c5c0d6/ENCFF388SNX.bam
DNase-seq DNase-seq	ChIP-seq ChIP-seq	0.0	0.0	0.0	0.0	insufficient read length	0.0	low spot score	mixed read lengths, mixed run types, moderate library complexity, low read length, mild to moderate bottlenecking	1	1	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	Homo sapiens	EFO:0001203	EFO:0001203	MCF-7	0.0	0.0	0.0	cell line	cell line	0.0	0.0	ENCFF000SZW, ENCFF549HLL	ENCFF303DDV, ENCFF337CJH, ENCFF807MUK	ENCSR000EKZ	ENCSR752UOD	2011-04-19	2016-06-30	0.0	H3K27ac-human	released	released	ENCFF363WNM	ENCFF363WNM	ENCFF388SNX	ENCFF388SNX	hg19	https://www.encodeproject.org/files/ENCFF363WNM/@@download/ENCFF363WNM.bam	https://www.encodeproject.org/files/ENCFF388SNX/@@download/ENCFF388SNX.bam	bam	0.0	0.0	bam	0.0	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	36.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	ENCODE	ENCODE	0.0	0.0	0.0	0.0	single-ended	single-ended	2649501911	4279409032	1_2	1_1, 1_2	0.0	0.0	ad694916530f8af7683e18d7c4b97e7c	1b6b98c6b026f9c7f02350df172d0d9a	s3://encode-public/2017/10/05/367b3f66-5210-4bea-a3f7-08d729583e5f/ENCFF363WNM.bam	s3://encode-public/2016/10/25/469ee087-4a77-4456-92f4-dc6e62c5c0d6/ENCFF388SNX.bam
DNase-seq DNase-seq	ChIP-seq ChIP-seq	0.0	0.0	0.0	0.0	insufficient read length	0.0	low spot score	mixed read lengths, mixed run types, moderate library complexity, low read length, mild to moderate bottlenecking	1	1	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	Homo sapiens	EFO:0001203	EFO:0001203	MCF-7	0.0	0.0	0.0	cell line	cell line	0.0	0.0	ENCFF000SZP, ENCFF549HLL	ENCFF303DDV, ENCFF337CJH, ENCFF807MUK	ENCSR000EKZ	ENCSR752UOD	2011-04-19	2016-06-30	0.0	H3K27ac-human	released	released	ENCFF636OIW	ENCFF636OIW	ENCFF388SNX	ENCFF388SNX	hg19	https://www.encodeproject.org/files/ENCFF636OIW/@@download/ENCFF636OIW.bam	https://www.encodeproject.org/files/ENCFF388SNX/@@download/ENCFF388SNX.bam	bam	0.0	0.0	bam	0.0	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	36.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	ENCODE	ENCODE	0.0	0.0	0.0	0.0	single-ended	single-ended	2667115072	4279409032	1_1	1_1, 1_2	0.0	0.0	4bea7d3671580b14ca3c853f0e0992c5	1b6b98c6b026f9c7f02350df172d0d9a	s3://encode-public/2017/10/05/2082ca78-f424-44c7-933a-155c75633736/ENCFF636OIW.bam	s3://encode-public/2016/10/25/469ee087-4a77-4456-92f4-dc6e62c5c0d6/ENCFF388SNX.bam
DNase-seq DNase-seq	ChIP-seq ChIP-seq	extremely low read depth	0.0	0.0	0.0	0.0	0.0	low spot score	mixed read lengths, mixed run types, moderate library complexity, low read length, mild to moderate bottlenecking	1	1	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	Homo sapiens	EFO:0001203	EFO:0001203	MCF-7	0.0	0.0	0.0	cell line	cell line	0.0	0.0	ENCFF000SZN, ENCFF549HLL	ENCFF303DDV, ENCFF337CJH, ENCFF807MUK	ENCSR000EKV	ENCSR752UOD	2012-08-28	2016-06-30	0.0	H3K27ac-human	released	released	ENCFF468ITQ	ENCFF468ITQ	ENCFF388SNX	ENCFF388SNX	hg19	https://www.encodeproject.org/files/ENCFF468ITQ/@@download/ENCFF468ITQ.bam	https://www.encodeproject.org/files/ENCFF388SNX/@@download/ENCFF388SNX.bam	bam	0.0	0.0	bam	0.0	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	36.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	ENCODE	ENCODE	0.0	0.0	0.0	0.0	single-ended	single-ended	3307536570	4279409032	1_2	1_1, 1_2	0.0	0.0	2c683834faa8e2f413c98683018b417a	1b6b98c6b026f9c7f02350df172d0d9a	s3://encode-public/2017/10/03/b27a152d-738d-4727-8ef4-e541727e3197/ENCFF468ITQ.bam	s3://encode-public/2016/10/25/469ee087-4a77-4456-92f4-dc6e62c5c0d6/ENCFF388SNX.bam
DNase-seq DNase-seq	ChIP-seq ChIP-seq	extremely low read depth	0.0	0.0	0.0	0.0	0.0	low spot score	mixed read lengths, mixed run types, moderate library complexity, low read length, mild to moderate bottlenecking	1	1	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	Homo sapiens	EFO:0001203	EFO:0001203	MCF-7	0.0	0.0	0.0	cell line	cell line	0.0	0.0	ENCFF000SZL, ENCFF549HLL	ENCFF303DDV, ENCFF337CJH, ENCFF807MUK	ENCSR000EKV	ENCSR752UOD	2012-08-28	2016-06-30	0.0	H3K27ac-human	released	released	ENCFF755KJP	ENCFF755KJP	ENCFF388SNX	ENCFF388SNX	hg19	https://www.encodeproject.org/files/ENCFF755KJP/@@download/ENCFF755KJP.bam	https://www.encodeproject.org/files/ENCFF388SNX/@@download/ENCFF388SNX.bam	bam	0.0	0.0	bam	0.0	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	36.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	ENCODE	ENCODE	0.0	0.0	0.0	0.0	single-ended	single-ended	2553598303	4279409032	1_1	1_1, 1_2	0.0	0.0	a3cee0bcabe289e364c8273279d99ff1	1b6b98c6b026f9c7f02350df172d0d9a	s3://encode-public/2017/10/03/773a3714-09b1-47e0-9fae-29103c31cd46/ENCFF755KJP.bam	s3://encode-public/2016/10/25/469ee087-4a77-4456-92f4-dc6e62c5c0d6/ENCFF388SNX.bam
DNase-seq DNase-seq	ChIP-seq ChIP-seq	file validation error	0.0	mismatched file status	0.0	0.0	insufficient read depth	0.0	low read length, control low read depth, mild to moderate bottlenecking	1	1	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	Homo sapiens	EFO:0001196	EFO:0001196	IMR-90	0.0	0.0	0.0	cell line	cell line	0.0	0.0	ENCFF050ZJT, ENCFF505KRD, ENCFF549HLL	ENCFF200XEH, ENCFF419OFF, ENCFF704RXG, ENCFF734UGN, ENCFF807MUK	ENCSR477RTP	ENCSR002YRE	2013-07-31	2013-07-31	0.0	H3K27ac-human	released	released	ENCFF101YPZ	ENCFF101YPZ	ENCFF714GAO	ENCFF714GAO	hg19	https://www.encodeproject.org/files/ENCFF101YPZ/@@download/ENCFF101YPZ.bam	https://www.encodeproject.org/files/ENCFF714GAO/@@download/ENCFF714GAO.bam	bam	0.0	0.0	bam	0.0	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	36.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	Roadmap	Roadmap	0.0	0.0	0.0	0.0	single-ended	single-ended	2140313406	2158093766	1_1	1_1, 1_2	0.0	0.0	d4a1255e11e7be5bb2e5552753b89120	418ae1ca453871c4ffeabbe92824afe3	s3://encode-public/2017/09/27/07de3e8b-0c95-4ae6-a999-6ad2d3c5d06f/ENCFF101YPZ.bam	s3://encode-public/2016/12/19/e2ce82f5-e903-4017-adde-706cffb240d3/ENCFF714GAO.bam
