numerical_id	unique_id	treatment_id	Assay_Accessibility	Assay_H3K27ac	Audit ERROR_Accessibility	Audit ERROR_H3K27ac	Audit NOT_COMPLIANT_Accessibility	Audit NOT_COMPLIANT_H3K27ac	Audit WARNING_Accessibility	Audit WARNING_H3K27ac	Biological replicate(s)_Accessibility	Biological replicate(s)_H3K27ac	Biosample age_Accessibility	Biosample age_H3K27ac	Biosample genetic modifications categories	Biosample genetic modifications gene targets	Biosample genetic modifications methods	Biosample genetic modifications site coordinates_Accessibility	Biosample genetic modifications site coordinates_H3K27ac	Biosample genetic modifications targets	Biosample genetic modifications zygosity_Accessibility	Biosample genetic modifications zygosity_H3K27ac	Biosample organism	Biosample stage	Biosample summary_Accessibility	Biosample summary_H3K27ac	Biosample term id_Accessibility	Biosample term id_H3K27ac	Biosample term name	Biosample treatments	Biosample treatments amount	Biosample treatments duration	Biosample type_Accessibility	Biosample type_H3K27ac	Controlled by_Accessibility	Controlled by_H3K27ac	Derived from_Accessibility	Derived from_H3K27ac	Experiment accession_Accessibility	Experiment accession_H3K27ac	Experiment date released_Accessibility	Experiment date released_H3K27ac	Experiment target_Accessibility	Experiment target_H3K27ac	File Status_Accessibility	File Status_H3K27ac	File accession_Accessibility	File accession_Accessibility bam	File accession_H3K27ac	File accession_H3K27ac bam	File assembly	File download URL_Accessibility	File download URL_H3K27ac	File format	File format type_Accessibility	File format type_H3K27ac	File type	Genome annotation	Index of_Accessibility	Index of_H3K27ac	Lab	Library crosslinking method_Accessibility	Library crosslinking method_H3K27ac	Library depleted in_Accessibility	Library depleted in_H3K27ac	Library extraction method_Accessibility	Library extraction method_H3K27ac	Library fragmentation method_Accessibility	Library fragmentation method_H3K27ac	Library lysis method_Accessibility	Library lysis method_H3K27ac	Library made from_Accessibility	Library made from_H3K27ac	Library size range_Accessibility	Library size range_H3K27ac	Library strand specific_Accessibility	Library strand specific_H3K27ac	Mapped read length_Accessibility	Mapped read length_H3K27ac	Output type	Paired end_Accessibility	Paired end_H3K27ac	Paired with_Accessibility	Paired with_H3K27ac	Platform_Accessibility	Platform_H3K27ac	Project_Accessibility	Project_H3K27ac	RBNS protein concentration_Accessibility	RBNS protein concentration_H3K27ac	Read length_Accessibility	Read length_H3K27ac	Run type_Accessibility	Run type_H3K27ac	Size_Accessibility	Size_H3K27ac	Technical replicate(s)_Accessibility	Technical replicate(s)_H3K27ac	dbxrefs_Accessibility	dbxrefs_H3K27ac	md5sum_Accessibility	md5sum_H3K27ac	s3_uri_Accessibility	s3_uri_H3K27ac
ID_1177	transverse_colon_tissue_male_adult_(54_years)_54 years_1_1_transverse_colon_tissue_female_adult_(53_years)_53 years_1_1, 1_2	0.0_0.0_0.0	DNase-seq	Histone ChIP-seq	0.0	0.0	0.0	0.0	low spot score	inconsistent platforms	1	1	54 years	53 years	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	Homo sapiens	adult	transverse_colon_tissue_male_adult_(54_years)	transverse_colon_tissue_female_adult_(53_years)	UBERON:0001157	UBERON:0001157	transverse colon	0.0	0.0	0.0	tissue	tissue	0.0	0.0	/files/ENCFF496RSW/, /files/ENCFF033KSO/, /files/ENCFF790CYV/, /files/ENCFF176JDT/, /files/ENCFF758GKR/	/files/ENCFF359AHW/, /files/ENCFF481TGO/, /files/ENCFF920PYS/, /files/ENCFF252NKY/, /files/ENCFF110MCL/	ENCSR340MRJ	ENCSR208QRN	2019-11-08	2016-11-03	0.0	H3K27ac-human	released	released	ENCFF512HSC	ENCFF512HSC	ENCFF127ZKN	ENCFF127ZKN	GRCh38	https://www.encodeproject.org/files/ENCFF512HSC/@@download/ENCFF512HSC.bam	https://www.encodeproject.org/files/ENCFF127ZKN/@@download/ENCFF127ZKN.bam	bam	0.0	0.0	bam	0.0	0.0	0.0	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	sonication (generic)	0.0	0.0	DNA	DNA	0.0	200-600	0.0	0.0	0.0	76.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	ENCODE	ENCODE	0.0	0.0	0.0	0.0	single-ended	single-ended	12793103765	3179893994	1_1	1_1, 1_2	0.0	0.0	f113aad4a8197b273cea8fe01bbb7dc8	ee1841e562a116d8dda86b13bcf8e33b	s3://encode-public/2019/10/02/c0267350-d13d-492b-94a7-51a0ec9edcb3/ENCFF512HSC.bam	s3://encode-public/2020/09/17/d9d9f940-dd40-48ea-9738-ee36eb15b35f/ENCFF127ZKN.bam
ID_1178	transverse_colon_tissue_male_adult_(54_years)_54 years_1_1_transverse_colon_tissue_female_adult_(53_years)_53 years_2_1, 2_2	0.0_0.0_0.0	DNase-seq	Histone ChIP-seq	0.0	0.0	0.0	0.0	low spot score	inconsistent platforms	1	2	54 years	53 years	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	Homo sapiens	adult	transverse_colon_tissue_male_adult_(54_years)	transverse_colon_tissue_female_adult_(53_years)	UBERON:0001157	UBERON:0001157	transverse colon	0.0	0.0	0.0	tissue	tissue	0.0	0.0	/files/ENCFF496RSW/, /files/ENCFF033KSO/, /files/ENCFF790CYV/, /files/ENCFF176JDT/, /files/ENCFF758GKR/	/files/ENCFF264CZV/, /files/ENCFF003LQT/, /files/ENCFF384MQH/, /files/ENCFF219DYV/, /files/ENCFF605JUU/, /files/ENCFF110MCL/, /files/ENCFF113KFQ/, /files/ENCFF867PQG/, /files/ENCFF270YMP/	ENCSR340MRJ	ENCSR208QRN	2019-11-08	2016-11-03	0.0	H3K27ac-human	released	released	ENCFF512HSC	ENCFF512HSC	ENCFF465VLY	ENCFF465VLY	GRCh38	https://www.encodeproject.org/files/ENCFF512HSC/@@download/ENCFF512HSC.bam	https://www.encodeproject.org/files/ENCFF465VLY/@@download/ENCFF465VLY.bam	bam	0.0	0.0	bam	0.0	0.0	0.0	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	sonication (generic)	0.0	0.0	DNA	DNA	0.0	200-600	0.0	0.0	0.0	76.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	ENCODE	ENCODE	0.0	0.0	0.0	0.0	single-ended	single-ended	12793103765	1649738814	1_1	2_1, 2_2	0.0	0.0	f113aad4a8197b273cea8fe01bbb7dc8	dc9f09eb6316dc7c75e0b6bbed20c8b4	s3://encode-public/2019/10/02/c0267350-d13d-492b-94a7-51a0ec9edcb3/ENCFF512HSC.bam	s3://encode-public/2020/09/17/463844e8-df31-4104-a2fb-70d40cce0a15/ENCFF465VLY.bam
ID_1179	transverse_colon_tissue_male_adult_(54_years)_54 years_1_1_transverse_colon_tissue_male_adult_(54_years)_54 years_1_1, 1_2	0.0_0.0_0.0	DNase-seq	Histone ChIP-seq	0.0	0.0	0.0	0.0	low spot score	inconsistent platforms	1	1	54 years	54 years	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	Homo sapiens	adult	transverse_colon_tissue_male_adult_(54_years)	transverse_colon_tissue_male_adult_(54_years)	UBERON:0001157	UBERON:0001157	transverse colon	0.0	0.0	0.0	tissue	tissue	0.0	0.0	/files/ENCFF790CYV/, /files/ENCFF033KSO/, /files/ENCFF758GKR/, /files/ENCFF176JDT/, /files/ENCFF884HOA/	/files/ENCFF706KXN/, /files/ENCFF110MCL/, /files/ENCFF945XBP/, /files/ENCFF349JBL/, /files/ENCFF382QHO/	ENCSR340MRJ	ENCSR069EGE	2019-11-08	2017-10-30	0.0	H3K27ac-human	released	released	ENCFF209ARR	ENCFF209ARR	ENCFF735OJF	ENCFF735OJF	GRCh38	https://www.encodeproject.org/files/ENCFF209ARR/@@download/ENCFF209ARR.bam	https://www.encodeproject.org/files/ENCFF735OJF/@@download/ENCFF735OJF.bam	bam	0.0	0.0	bam	0.0	0.0	0.0	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	sonication (generic)	0.0	0.0	DNA	DNA	0.0	200-600	0.0	0.0	0.0	76.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	ENCODE	ENCODE	0.0	0.0	0.0	0.0	single-ended	single-ended	16573510269	4435216115	1_1	1_1, 1_2	0.0	0.0	36500f41a1b6cf74fcb17df9bbf10018	0ed644abb69b2ff6db43c887fe6a98a9	s3://encode-public/2020/10/06/60691682-be2a-40c2-b21f-f470464ad34a/ENCFF209ARR.bam	s3://encode-public/2020/09/22/5800580a-6c4a-4fb3-a56b-0f2583876609/ENCFF735OJF.bam
ID_1180	transverse_colon_tissue_male_adult_(54_years)_54 years_1_1_transverse_colon_tissue_male_adult_(54_years)_54 years_1_1, 1_2	0.0_0.0_0.0	DNase-seq	Histone ChIP-seq	0.0	0.0	0.0	0.0	low spot score	inconsistent platforms	1	1	54 years	54 years	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	Homo sapiens	adult	transverse_colon_tissue_male_adult_(54_years)	transverse_colon_tissue_male_adult_(54_years)	UBERON:0001157	UBERON:0001157	transverse colon	0.0	0.0	0.0	tissue	tissue	0.0	0.0	/files/ENCFF790CYV/, /files/ENCFF033KSO/, /files/ENCFF758GKR/, /files/ENCFF176JDT/, /files/ENCFF884HOA/	/files/ENCFF706KXN/, /files/ENCFF382QHO/, /files/ENCFF349JBL/, /files/ENCFF643CGH/, /files/ENCFF945XBP/	ENCSR340MRJ	ENCSR069EGE	2019-11-08	2017-10-30	0.0	H3K27ac-human	released	released	ENCFF209ARR	ENCFF209ARR	ENCFF485COC	ENCFF485COC	GRCh38	https://www.encodeproject.org/files/ENCFF209ARR/@@download/ENCFF209ARR.bam	https://www.encodeproject.org/files/ENCFF485COC/@@download/ENCFF485COC.bam	bam	0.0	0.0	bam	0.0	0.0	0.0	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	sonication (generic)	0.0	0.0	DNA	DNA	0.0	200-600	0.0	0.0	0.0	76.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	ENCODE	ENCODE	0.0	0.0	0.0	0.0	single-ended	single-ended	16573510269	4382862316	1_1	1_1, 1_2	0.0	0.0	36500f41a1b6cf74fcb17df9bbf10018	48e42653a668f469d09d8aa33b350a34	s3://encode-public/2020/10/06/60691682-be2a-40c2-b21f-f470464ad34a/ENCFF209ARR.bam	s3://encode-public/2019/08/30/17b829da-7adc-4f5b-a785-467ac2e3e032/ENCFF485COC.bam
ID_1181	transverse_colon_tissue_male_adult_(54_years)_54 years_1_1_transverse_colon_tissue_female_adult_(51_years)_51 years_1_1, 1_2	0.0_0.0_0.0	DNase-seq	Histone ChIP-seq	0.0	0.0	0.0	0.0	low spot score	inconsistent platforms	1	1	54 years	51 years	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	Homo sapiens	adult	transverse_colon_tissue_male_adult_(54_years)	transverse_colon_tissue_female_adult_(51_years)	UBERON:0001157	UBERON:0001157	transverse colon	0.0	0.0	0.0	tissue	tissue	0.0	0.0	/files/ENCFF790CYV/, /files/ENCFF033KSO/, /files/ENCFF758GKR/, /files/ENCFF176JDT/, /files/ENCFF884HOA/	/files/ENCFF792AEJ/, /files/ENCFF767RRK/, /files/ENCFF355XNV/, /files/ENCFF643CGH/, /files/ENCFF377RRF/	ENCSR340MRJ	ENCSR792VLP	2019-11-08	2018-12-14	0.0	H3K27ac-human	released	released	ENCFF209ARR	ENCFF209ARR	ENCFF583YIX	ENCFF583YIX	GRCh38	https://www.encodeproject.org/files/ENCFF209ARR/@@download/ENCFF209ARR.bam	https://www.encodeproject.org/files/ENCFF583YIX/@@download/ENCFF583YIX.bam	bam	0.0	0.0	bam	0.0	0.0	0.0	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	none, sonication (generic)	0.0	0.0	DNA	DNA	0.0	200-600	0.0	0.0	0.0	76.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	ENCODE	ENCODE	0.0	0.0	0.0	0.0	single-ended	single-ended	16573510269	1980681804	1_1	1_1, 1_2	0.0	0.0	36500f41a1b6cf74fcb17df9bbf10018	097ab161fbe823c2e0d28c4225911fc1	s3://encode-public/2020/10/06/60691682-be2a-40c2-b21f-f470464ad34a/ENCFF209ARR.bam	s3://encode-public/2018/11/27/c04d5f11-0faf-4895-8ea2-eac536029340/ENCFF583YIX.bam
ID_1182	transverse_colon_tissue_male_adult_(54_years)_54 years_1_1_transverse_colon_tissue_female_adult_(51_years)_51 years_2_1, 2_2	0.0_0.0_0.0	DNase-seq	Histone ChIP-seq	0.0	0.0	0.0	0.0	low spot score	inconsistent platforms	1	2	54 years	51 years	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	Homo sapiens	adult	transverse_colon_tissue_male_adult_(54_years)	transverse_colon_tissue_female_adult_(51_years)	UBERON:0001157	UBERON:0001157	transverse colon	0.0	0.0	0.0	tissue	tissue	0.0	0.0	/files/ENCFF790CYV/, /files/ENCFF033KSO/, /files/ENCFF758GKR/, /files/ENCFF176JDT/, /files/ENCFF884HOA/	/files/ENCFF113KRD/, /files/ENCFF673MQC/, /files/ENCFF653KLY/, /files/ENCFF987WIQ/, /files/ENCFF643CGH/, /files/ENCFF688YVM/, /files/ENCFF916DUF/, /files/ENCFF206EUG/, /files/ENCFF428QLZ/	ENCSR340MRJ	ENCSR792VLP	2019-11-08	2018-12-14	0.0	H3K27ac-human	released	released	ENCFF209ARR	ENCFF209ARR	ENCFF606JJK	ENCFF606JJK	GRCh38	https://www.encodeproject.org/files/ENCFF209ARR/@@download/ENCFF209ARR.bam	https://www.encodeproject.org/files/ENCFF606JJK/@@download/ENCFF606JJK.bam	bam	0.0	0.0	bam	0.0	0.0	0.0	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	none, sonication (generic)	0.0	0.0	DNA	DNA	0.0	200-600	0.0	0.0	0.0	76.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	ENCODE	ENCODE	0.0	0.0	0.0	0.0	single-ended	single-ended	16573510269	1958350579	1_1	2_1, 2_2	0.0	0.0	36500f41a1b6cf74fcb17df9bbf10018	258c263d22483db1d7ffe1939d9d1f23	s3://encode-public/2020/10/06/60691682-be2a-40c2-b21f-f470464ad34a/ENCFF209ARR.bam	s3://encode-public/2019/08/30/eebd2e85-1dd5-4032-aa3f-645b10c681bc/ENCFF606JJK.bam
ID_1183	transverse_colon_tissue_male_adult_(54_years)_54 years_1_1_transverse_colon_tissue_female_adult_(51_years)_51 years_1_1, 1_2	0.0_0.0_0.0	DNase-seq	Histone ChIP-seq	0.0	0.0	0.0	0.0	low spot score	inconsistent platforms	1	1	54 years	51 years	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	Homo sapiens	adult	transverse_colon_tissue_male_adult_(54_years)	transverse_colon_tissue_female_adult_(51_years)	UBERON:0001157	UBERON:0001157	transverse colon	0.0	0.0	0.0	tissue	tissue	0.0	0.0	/files/ENCFF790CYV/, /files/ENCFF033KSO/, /files/ENCFF758GKR/, /files/ENCFF176JDT/, /files/ENCFF884HOA/	/files/ENCFF355XNV/, /files/ENCFF377RRF/, /files/ENCFF767RRK/, /files/ENCFF110MCL/, /files/ENCFF792AEJ/	ENCSR340MRJ	ENCSR792VLP	2019-11-08	2018-12-14	0.0	H3K27ac-human	released	released	ENCFF209ARR	ENCFF209ARR	ENCFF318BCO	ENCFF318BCO	GRCh38	https://www.encodeproject.org/files/ENCFF209ARR/@@download/ENCFF209ARR.bam	https://www.encodeproject.org/files/ENCFF318BCO/@@download/ENCFF318BCO.bam	bam	0.0	0.0	bam	0.0	0.0	0.0	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	none, sonication (generic)	0.0	0.0	DNA	DNA	0.0	200-600	0.0	0.0	0.0	76.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	ENCODE	ENCODE	0.0	0.0	0.0	0.0	single-ended	single-ended	16573510269	2003737515	1_1	1_1, 1_2	0.0	0.0	36500f41a1b6cf74fcb17df9bbf10018	dea9c2931dafaceb145e3a502d84c9d5	s3://encode-public/2020/10/06/60691682-be2a-40c2-b21f-f470464ad34a/ENCFF209ARR.bam	s3://encode-public/2020/09/23/2d13d360-c3e7-456d-9e85-34040894ffa5/ENCFF318BCO.bam
ID_1184	transverse_colon_tissue_male_adult_(54_years)_54 years_1_1_transverse_colon_tissue_female_adult_(51_years)_51 years_2_1, 2_2	0.0_0.0_0.0	DNase-seq	Histone ChIP-seq	0.0	0.0	0.0	0.0	low spot score	inconsistent platforms	1	2	54 years	51 years	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	Homo sapiens	adult	transverse_colon_tissue_male_adult_(54_years)	transverse_colon_tissue_female_adult_(51_years)	UBERON:0001157	UBERON:0001157	transverse colon	0.0	0.0	0.0	tissue	tissue	0.0	0.0	/files/ENCFF790CYV/, /files/ENCFF033KSO/, /files/ENCFF758GKR/, /files/ENCFF176JDT/, /files/ENCFF884HOA/	/files/ENCFF206EUG/, /files/ENCFF428QLZ/, /files/ENCFF688YVM/, /files/ENCFF113KRD/, /files/ENCFF673MQC/, /files/ENCFF653KLY/, /files/ENCFF916DUF/, /files/ENCFF110MCL/, /files/ENCFF987WIQ/	ENCSR340MRJ	ENCSR792VLP	2019-11-08	2018-12-14	0.0	H3K27ac-human	released	released	ENCFF209ARR	ENCFF209ARR	ENCFF749UYZ	ENCFF749UYZ	GRCh38	https://www.encodeproject.org/files/ENCFF209ARR/@@download/ENCFF209ARR.bam	https://www.encodeproject.org/files/ENCFF749UYZ/@@download/ENCFF749UYZ.bam	bam	0.0	0.0	bam	0.0	0.0	0.0	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	none, sonication (generic)	0.0	0.0	DNA	DNA	0.0	200-600	0.0	0.0	0.0	76.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	ENCODE	ENCODE	0.0	0.0	0.0	0.0	single-ended	single-ended	16573510269	1945928505	1_1	2_1, 2_2	0.0	0.0	36500f41a1b6cf74fcb17df9bbf10018	924e2e3687817d56098d8127e08e27cb	s3://encode-public/2020/10/06/60691682-be2a-40c2-b21f-f470464ad34a/ENCFF209ARR.bam	s3://encode-public/2020/09/23/2bc815b8-fc93-44c3-918e-a8da2bbdcc0d/ENCFF749UYZ.bam
ID_1185	transverse_colon_tissue_male_adult_(54_years)_54 years_1_1_transverse_colon_tissue_male_adult_(37_years)_37 years_2_1, 2_2	0.0_0.0_0.0	DNase-seq	Histone ChIP-seq	0.0	0.0	0.0	0.0	low spot score	inconsistent platforms	1	2	54 years	37 years	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	Homo sapiens	adult	transverse_colon_tissue_male_adult_(54_years)	transverse_colon_tissue_male_adult_(37_years)	UBERON:0001157	UBERON:0001157	transverse colon	0.0	0.0	0.0	tissue	tissue	0.0	0.0	/files/ENCFF790CYV/, /files/ENCFF033KSO/, /files/ENCFF758GKR/, /files/ENCFF176JDT/, /files/ENCFF884HOA/	/files/ENCFF371YTC/, /files/ENCFF643CGH/, /files/ENCFF478NRM/, /files/ENCFF391LOH/, /files/ENCFF368BYS/, /files/ENCFF615BYM/, /files/ENCFF150WJQ/, /files/ENCFF297OWJ/, /files/ENCFF924TJF/, /files/ENCFF262VEL/, /files/ENCFF369HGQ/	ENCSR340MRJ	ENCSR640XRV	2019-11-08	2017-10-30	0.0	H3K27ac-human	released	released	ENCFF209ARR	ENCFF209ARR	ENCFF827ADO	ENCFF827ADO	GRCh38	https://www.encodeproject.org/files/ENCFF209ARR/@@download/ENCFF209ARR.bam	https://www.encodeproject.org/files/ENCFF827ADO/@@download/ENCFF827ADO.bam	bam	0.0	0.0	bam	0.0	0.0	0.0	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	sonication (generic)	0.0	0.0	DNA	DNA	0.0	200-600	0.0	0.0	0.0	76.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	ENCODE	ENCODE	0.0	0.0	0.0	0.0	single-ended	single-ended	16573510269	2442660496	1_1	2_1, 2_2	0.0	0.0	36500f41a1b6cf74fcb17df9bbf10018	140c1943598ecffc7e789ef0e06c455f	s3://encode-public/2020/10/06/60691682-be2a-40c2-b21f-f470464ad34a/ENCFF209ARR.bam	s3://encode-public/2019/08/30/4e54ea7d-2589-4f81-ba85-744d511242cd/ENCFF827ADO.bam
ID_1186	transverse_colon_tissue_male_adult_(54_years)_54 years_1_1_transverse_colon_tissue_male_adult_(37_years)_37 years_1_1, 1_2	0.0_0.0_0.0	DNase-seq	Histone ChIP-seq	0.0	0.0	0.0	0.0	low spot score	inconsistent platforms	1	1	54 years	37 years	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	Homo sapiens	adult	transverse_colon_tissue_male_adult_(54_years)	transverse_colon_tissue_male_adult_(37_years)	UBERON:0001157	UBERON:0001157	transverse colon	0.0	0.0	0.0	tissue	tissue	0.0	0.0	/files/ENCFF790CYV/, /files/ENCFF033KSO/, /files/ENCFF758GKR/, /files/ENCFF176JDT/, /files/ENCFF884HOA/	/files/ENCFF977TRY/, /files/ENCFF643CGH/, /files/ENCFF189BBG/, /files/ENCFF953WUQ/, /files/ENCFF805LTN/	ENCSR340MRJ	ENCSR640XRV	2019-11-08	2017-10-30	0.0	H3K27ac-human	released	released	ENCFF209ARR	ENCFF209ARR	ENCFF353BGX	ENCFF353BGX	GRCh38	https://www.encodeproject.org/files/ENCFF209ARR/@@download/ENCFF209ARR.bam	https://www.encodeproject.org/files/ENCFF353BGX/@@download/ENCFF353BGX.bam	bam	0.0	0.0	bam	0.0	0.0	0.0	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	sonication (generic)	0.0	0.0	DNA	DNA	0.0	200-600	0.0	0.0	0.0	76.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	ENCODE	ENCODE	0.0	0.0	0.0	0.0	single-ended	single-ended	16573510269	3894860690	1_1	1_1, 1_2	0.0	0.0	36500f41a1b6cf74fcb17df9bbf10018	8cfe05dd6c91c242e9267ac340513eec	s3://encode-public/2020/10/06/60691682-be2a-40c2-b21f-f470464ad34a/ENCFF209ARR.bam	s3://encode-public/2019/08/30/4af0aa5e-8939-4bc9-a5bd-547eaef41603/ENCFF353BGX.bam
ID_1187	transverse_colon_tissue_male_adult_(54_years)_54 years_1_1_transverse_colon_tissue_male_adult_(37_years)_37 years_1_1, 1_2	0.0_0.0_0.0	DNase-seq	Histone ChIP-seq	0.0	0.0	0.0	0.0	low spot score	inconsistent platforms	1	1	54 years	37 years	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	Homo sapiens	adult	transverse_colon_tissue_male_adult_(54_years)	transverse_colon_tissue_male_adult_(37_years)	UBERON:0001157	UBERON:0001157	transverse colon	0.0	0.0	0.0	tissue	tissue	0.0	0.0	/files/ENCFF790CYV/, /files/ENCFF033KSO/, /files/ENCFF758GKR/, /files/ENCFF176JDT/, /files/ENCFF884HOA/	/files/ENCFF805LTN/, /files/ENCFF189BBG/, /files/ENCFF977TRY/, /files/ENCFF953WUQ/, /files/ENCFF110MCL/	ENCSR340MRJ	ENCSR640XRV	2019-11-08	2017-10-30	0.0	H3K27ac-human	released	released	ENCFF209ARR	ENCFF209ARR	ENCFF288SBC	ENCFF288SBC	GRCh38	https://www.encodeproject.org/files/ENCFF209ARR/@@download/ENCFF209ARR.bam	https://www.encodeproject.org/files/ENCFF288SBC/@@download/ENCFF288SBC.bam	bam	0.0	0.0	bam	0.0	0.0	0.0	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	sonication (generic)	0.0	0.0	DNA	DNA	0.0	200-600	0.0	0.0	0.0	76.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	ENCODE	ENCODE	0.0	0.0	0.0	0.0	single-ended	single-ended	16573510269	3887352244	1_1	1_1, 1_2	0.0	0.0	36500f41a1b6cf74fcb17df9bbf10018	564a04403f75b798397247e0cd8e951a	s3://encode-public/2020/10/06/60691682-be2a-40c2-b21f-f470464ad34a/ENCFF209ARR.bam	s3://encode-public/2020/09/22/359d7081-db3f-448a-9c9f-1d5d52389e61/ENCFF288SBC.bam
ID_1188	transverse_colon_tissue_male_adult_(54_years)_54 years_1_1_transverse_colon_tissue_male_adult_(37_years)_37 years_2_1, 2_2	0.0_0.0_0.0	DNase-seq	Histone ChIP-seq	0.0	0.0	0.0	0.0	low spot score	inconsistent platforms	1	2	54 years	37 years	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	Homo sapiens	adult	transverse_colon_tissue_male_adult_(54_years)	transverse_colon_tissue_male_adult_(37_years)	UBERON:0001157	UBERON:0001157	transverse colon	0.0	0.0	0.0	tissue	tissue	0.0	0.0	/files/ENCFF790CYV/, /files/ENCFF033KSO/, /files/ENCFF758GKR/, /files/ENCFF176JDT/, /files/ENCFF884HOA/	/files/ENCFF615BYM/, /files/ENCFF297OWJ/, /files/ENCFF369HGQ/, /files/ENCFF924TJF/, /files/ENCFF371YTC/, /files/ENCFF150WJQ/, /files/ENCFF478NRM/, /files/ENCFF368BYS/, /files/ENCFF391LOH/, /files/ENCFF262VEL/, /files/ENCFF110MCL/	ENCSR340MRJ	ENCSR640XRV	2019-11-08	2017-10-30	0.0	H3K27ac-human	released	released	ENCFF209ARR	ENCFF209ARR	ENCFF538XIJ	ENCFF538XIJ	GRCh38	https://www.encodeproject.org/files/ENCFF209ARR/@@download/ENCFF209ARR.bam	https://www.encodeproject.org/files/ENCFF538XIJ/@@download/ENCFF538XIJ.bam	bam	0.0	0.0	bam	0.0	0.0	0.0	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	sonication (generic)	0.0	0.0	DNA	DNA	0.0	200-600	0.0	0.0	0.0	76.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	ENCODE	ENCODE	0.0	0.0	0.0	0.0	single-ended	single-ended	16573510269	2429185515	1_1	2_1, 2_2	0.0	0.0	36500f41a1b6cf74fcb17df9bbf10018	d86f2f188b6ec91025654c310c591361	s3://encode-public/2020/10/06/60691682-be2a-40c2-b21f-f470464ad34a/ENCFF209ARR.bam	s3://encode-public/2020/09/22/8c749020-61d8-48da-82bc-4a05f8a8282b/ENCFF538XIJ.bam
