Assay_Accessibility	Assay_H3K27ac	Audit ERROR_Accessibility	Audit ERROR_H3K27ac	Audit INTERNAL_ACTION_Accessibility	Audit INTERNAL_ACTION_H3K27ac	Audit NOT_COMPLIANT_Accessibility	Audit NOT_COMPLIANT_H3K27ac	Audit WARNING_Accessibility	Audit WARNING_H3K27ac	Biological replicate(s)_Accessibility	Biological replicate(s)_H3K27ac	Biosample genetic modifications categories	Biosample genetic modifications gene targets	Biosample genetic modifications methods	Biosample genetic modifications site coordinates_Accessibility	Biosample genetic modifications site coordinates_H3K27ac	Biosample genetic modifications targets	Biosample genetic modifications zygosity_Accessibility	Biosample genetic modifications zygosity_H3K27ac	Biosample organism	Biosample stage_Accessibility	Biosample stage_H3K27ac	Biosample summary	Biosample term id_Accessibility	Biosample term id_H3K27ac	Biosample term name	Biosample treatments	Biosample treatments amount	Biosample treatments duration	Biosample type_Accessibility	Biosample type_H3K27ac	Controlled by_Accessibility	Controlled by_H3K27ac	Derived from_Accessibility	Derived from_H3K27ac	Experiment accession_Accessibility	Experiment accession_H3K27ac	Experiment date released_Accessibility	Experiment date released_H3K27ac	Experiment target_Accessibility	Experiment target_H3K27ac	File Status_Accessibility	File Status_H3K27ac	File accession_Accessibility	File accession_Accessibility bam	File accession_H3K27ac	File accession_H3K27ac bam	File assembly	File download URL_Accessibility	File download URL_H3K27ac	File format	File format type_Accessibility	File format type_H3K27ac	File type	Genome annotation	Lab	Library crosslinking method_Accessibility	Library crosslinking method_H3K27ac	Library depleted in_Accessibility	Library depleted in_H3K27ac	Library extraction method_Accessibility	Library extraction method_H3K27ac	Library fragmentation method_Accessibility	Library fragmentation method_H3K27ac	Library lysis method_Accessibility	Library lysis method_H3K27ac	Library made from_Accessibility	Library made from_H3K27ac	Library size range_Accessibility	Library size range_H3K27ac	Library strand specific_Accessibility	Library strand specific_H3K27ac	Mapped read length_Accessibility	Mapped read length_H3K27ac	Output type	Paired end_Accessibility	Paired end_H3K27ac	Paired with_Accessibility	Paired with_H3K27ac	Platform_Accessibility	Platform_H3K27ac	Project_Accessibility	Project_H3K27ac	RBNS protein concentration_Accessibility	RBNS protein concentration_H3K27ac	Read length_Accessibility	Read length_H3K27ac	Run type_Accessibility	Run type_H3K27ac	Size_Accessibility	Size_H3K27ac	Technical replicate(s)_Accessibility	Technical replicate(s)_H3K27ac	dbxrefs_Accessibility	dbxrefs_H3K27ac	md5sum_Accessibility	md5sum_H3K27ac	s3_uri_Accessibility	s3_uri_H3K27ac
DNase-seq DNase-seq	ChIP-seq ChIP-seq	file validation error	0.0	mismatched file status	0.0	0.0	0.0	low read depth, low spot score	mild to moderate bottlenecking, inconsistent platforms	1	2	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	Homo sapiens	unknown	unknown	spleen	UBERON:0002106	UBERON:0002106	spleen	0.0	0.0	0.0	tissue	tissue	0.0	0.0	ENCFF422YYG, ENCFF549HLL	ENCFF055HTK, ENCFF061MTL, ENCFF419CCZ, ENCFF545NBT, ENCFF742JGZ, ENCFF807MUK, ENCFF832LFB, ENCFF989KCU, ENCFF990BNJ	ENCSR679IFH	ENCSR426VHO	2013-07-31	2019-09-11	0.0	H3K27ac-human	released	released	ENCFF055UYI	ENCFF055UYI	ENCFF651VYJ	ENCFF651VYJ	hg19	https://www.encodeproject.org/files/ENCFF055UYI/@@download/ENCFF055UYI.bam	https://www.encodeproject.org/files/ENCFF651VYJ/@@download/ENCFF651VYJ.bam	bam	0.0	0.0	bam	0.0	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	76.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	Roadmap	ENCODE	0.0	0.0	0.0	0.0	single-ended	single-ended	1674731260	2846491369	1_1	2_1, 2_2	0.0	0.0	cc196e555d12a719d84afc629342cc46	1fac7ec4b6d43b111bad25b73fb20a6f	s3://encode-public/2017/09/19/6569e065-03ec-4940-8865-c4e6ff65adf6/ENCFF055UYI.bam	s3://encode-public/2019/08/28/9682c070-292e-47fc-9f9a-bd0c2ce32001/ENCFF651VYJ.bam
DNase-seq DNase-seq	ChIP-seq ChIP-seq	file validation error	0.0	mismatched file status	experiment not submitted to GEO	0.0	0.0	low read depth, low spot score	mild to moderate bottlenecking, inconsistent platforms	1	1	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	Homo sapiens	unknown	unknown	spleen	UBERON:0002106	UBERON:0002106	spleen	0.0	0.0	0.0	tissue	tissue	0.0	0.0	ENCFF422YYG, ENCFF549HLL	ENCFF105TJR, ENCFF152NQY, ENCFF625CBF, ENCFF807MUK, ENCFF885LFQ	ENCSR679IFH	ENCSR668GBL	2013-07-31	2019-09-11	0.0	H3K27ac-human	released	released	ENCFF055UYI	ENCFF055UYI	ENCFF199ADF	ENCFF199ADF	hg19	https://www.encodeproject.org/files/ENCFF055UYI/@@download/ENCFF055UYI.bam	https://www.encodeproject.org/files/ENCFF199ADF/@@download/ENCFF199ADF.bam	bam	0.0	0.0	bam	0.0	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	76.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	Roadmap	ENCODE	0.0	0.0	0.0	0.0	single-ended	single-ended	1674731260	1887648853	1_1	1_1, 1_2	0.0	0.0	cc196e555d12a719d84afc629342cc46	e82e5b84e41f4c18a0320677e75fed2a	s3://encode-public/2017/09/19/6569e065-03ec-4940-8865-c4e6ff65adf6/ENCFF055UYI.bam	s3://encode-public/2018/11/27/aeb78228-fd9a-49e2-a200-4eaacf4cb1a4/ENCFF199ADF.bam
DNase-seq DNase-seq	ChIP-seq ChIP-seq	file validation error	0.0	mismatched file status	experiment not submitted to GEO	0.0	0.0	low read depth, low spot score	mild to moderate bottlenecking, inconsistent platforms	1	2	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	Homo sapiens	unknown	unknown	spleen	UBERON:0002106	UBERON:0002106	spleen	0.0	0.0	0.0	tissue	tissue	0.0	0.0	ENCFF422YYG, ENCFF549HLL	ENCFF086PRM, ENCFF203TIC, ENCFF305JXR, ENCFF387OOU, ENCFF515TGH, ENCFF526WQQ, ENCFF538TWV, ENCFF540HTQ, ENCFF577ADA, ENCFF600SAV, ENCFF807MUK, ENCFF814AUB, ENCFF998RTI	ENCSR679IFH	ENCSR668GBL	2013-07-31	2019-09-11	0.0	H3K27ac-human	released	released	ENCFF055UYI	ENCFF055UYI	ENCFF491BNM	ENCFF491BNM	hg19	https://www.encodeproject.org/files/ENCFF055UYI/@@download/ENCFF055UYI.bam	https://www.encodeproject.org/files/ENCFF491BNM/@@download/ENCFF491BNM.bam	bam	0.0	0.0	bam	0.0	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	76.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	Roadmap	ENCODE	0.0	0.0	0.0	0.0	single-ended	single-ended	1674731260	2836262795	1_1	2_1, 2_2	0.0	0.0	cc196e555d12a719d84afc629342cc46	2a6bb9f89ee63f513792ad56e0882b2d	s3://encode-public/2017/09/19/6569e065-03ec-4940-8865-c4e6ff65adf6/ENCFF055UYI.bam	s3://encode-public/2019/08/28/e4f52c9b-edd0-4098-aec3-43ce044cafaa/ENCFF491BNM.bam
DNase-seq DNase-seq	ChIP-seq ChIP-seq	file validation error	0.0	mismatched file status	experiment not submitted to GEO	0.0	0.0	low read depth, low spot score	moderate library complexity, mild to moderate bottlenecking, inconsistent platforms	1	1	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	Homo sapiens	unknown	unknown	spleen	UBERON:0002106	UBERON:0002106	spleen	0.0	0.0	0.0	tissue	tissue	0.0	0.0	ENCFF422YYG, ENCFF549HLL	ENCFF182FPX, ENCFF217IJW, ENCFF472SZN, ENCFF707OJX, ENCFF807MUK, ENCFF869PEP, ENCFF986ZAV	ENCSR679IFH	ENCSR593INW	2013-07-31	2019-09-11	0.0	H3K27ac-human	released	released	ENCFF055UYI	ENCFF055UYI	ENCFF399BXE	ENCFF399BXE	hg19	https://www.encodeproject.org/files/ENCFF055UYI/@@download/ENCFF055UYI.bam	https://www.encodeproject.org/files/ENCFF399BXE/@@download/ENCFF399BXE.bam	bam	0.0	0.0	bam	0.0	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	76.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	Roadmap	ENCODE	0.0	0.0	0.0	0.0	single-ended	single-ended	1674731260	5924331106	1_1	1_1, 1_2	0.0	0.0	cc196e555d12a719d84afc629342cc46	f1ad7732062111c00c74aeaf6f76bbdc	s3://encode-public/2017/09/19/6569e065-03ec-4940-8865-c4e6ff65adf6/ENCFF055UYI.bam	s3://encode-public/2019/07/17/9680e9e8-d1a6-459d-99c4-7c5b56a27d3e/ENCFF399BXE.bam
DNase-seq DNase-seq	ChIP-seq ChIP-seq	file validation error	0.0	mismatched file status	experiment not submitted to GEO	0.0	0.0	low read depth, low spot score	moderate library complexity, mild to moderate bottlenecking, inconsistent platforms	1	2	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	Homo sapiens	unknown	unknown	spleen	UBERON:0002106	UBERON:0002106	spleen	0.0	0.0	0.0	tissue	tissue	0.0	0.0	ENCFF422YYG, ENCFF549HLL	ENCFF038GOC, ENCFF118GIP, ENCFF133JDR, ENCFF420QFH, ENCFF440LEQ, ENCFF753OIX, ENCFF758QZC, ENCFF800EUJ, ENCFF807MUK	ENCSR679IFH	ENCSR593INW	2013-07-31	2019-09-11	0.0	H3K27ac-human	released	released	ENCFF055UYI	ENCFF055UYI	ENCFF019JSQ	ENCFF019JSQ	hg19	https://www.encodeproject.org/files/ENCFF055UYI/@@download/ENCFF055UYI.bam	https://www.encodeproject.org/files/ENCFF019JSQ/@@download/ENCFF019JSQ.bam	bam	0.0	0.0	bam	0.0	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	76.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	Roadmap	ENCODE	0.0	0.0	0.0	0.0	single-ended	single-ended	1674731260	1925336467	1_1	2_1, 2_2	0.0	0.0	cc196e555d12a719d84afc629342cc46	4ca717313c2d348c32acf2c881a55921	s3://encode-public/2017/09/19/6569e065-03ec-4940-8865-c4e6ff65adf6/ENCFF055UYI.bam	s3://encode-public/2019/08/28/6207ce56-02c5-4c11-a885-8d9a0fbbfe60/ENCFF019JSQ.bam
DNase-seq DNase-seq	ChIP-seq ChIP-seq	file validation error	0.0	mismatched file status	0.0	0.0	0.0	low read depth, low spot score	mild to moderate bottlenecking, inconsistent platforms	1	1	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	Homo sapiens	unknown	unknown	spleen	UBERON:0002106	UBERON:0002106	spleen	0.0	0.0	0.0	tissue	tissue	0.0	0.0	ENCFF422YYG, ENCFF549HLL	ENCFF007TBV, ENCFF234GKO, ENCFF451NBT, ENCFF547YCY, ENCFF574KIM, ENCFF807MUK, ENCFF954CEB	ENCSR679IFH	ENCSR726HTS	2013-07-31	2016-11-03	0.0	H3K27ac-human	released	released	ENCFF055UYI	ENCFF055UYI	ENCFF182FNO	ENCFF182FNO	hg19	https://www.encodeproject.org/files/ENCFF055UYI/@@download/ENCFF055UYI.bam	https://www.encodeproject.org/files/ENCFF182FNO/@@download/ENCFF182FNO.bam	bam	0.0	0.0	bam	0.0	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	76.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	Roadmap	ENCODE	0.0	0.0	0.0	0.0	single-ended	single-ended	1674731260	3319376441	1_1	1_1, 1_2	0.0	0.0	cc196e555d12a719d84afc629342cc46	e3ba35dd18eea632eaba5358846db136	s3://encode-public/2017/09/19/6569e065-03ec-4940-8865-c4e6ff65adf6/ENCFF055UYI.bam	s3://encode-public/2019/08/30/ff88aa2d-c65a-418e-97e1-ed038ae5d9e7/ENCFF182FNO.bam
DNase-seq DNase-seq	ChIP-seq ChIP-seq	file validation error	0.0	mismatched file status	0.0	0.0	0.0	low read depth, low spot score	mild to moderate bottlenecking, inconsistent platforms	1	2	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	Homo sapiens	unknown	unknown	spleen	UBERON:0002106	UBERON:0002106	spleen	0.0	0.0	0.0	tissue	tissue	0.0	0.0	ENCFF422YYG, ENCFF549HLL	ENCFF023RKK, ENCFF030XCQ, ENCFF069LYC, ENCFF132QCA, ENCFF674BQL, ENCFF793WPL, ENCFF807MUK, ENCFF824EOS, ENCFF894ZNZ	ENCSR679IFH	ENCSR726HTS	2013-07-31	2016-11-03	0.0	H3K27ac-human	released	released	ENCFF055UYI	ENCFF055UYI	ENCFF782QGT	ENCFF782QGT	hg19	https://www.encodeproject.org/files/ENCFF055UYI/@@download/ENCFF055UYI.bam	https://www.encodeproject.org/files/ENCFF782QGT/@@download/ENCFF782QGT.bam	bam	0.0	0.0	bam	0.0	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	76.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	Roadmap	ENCODE	0.0	0.0	0.0	0.0	single-ended	single-ended	1674731260	2225115360	1_1	2_1, 2_2	0.0	0.0	cc196e555d12a719d84afc629342cc46	e01a5a25ca0c46c181a774c54b215866	s3://encode-public/2017/09/19/6569e065-03ec-4940-8865-c4e6ff65adf6/ENCFF055UYI.bam	s3://encode-public/2019/08/30/d150d628-9df7-4cbc-9402-0be525d25517/ENCFF782QGT.bam
DNase-seq DNase-seq	ChIP-seq ChIP-seq	0.0	0.0	experiment not submitted to GEO	0.0	0.0	0.0	low spot score	0.0	1	1	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	Homo sapiens	unknown	unknown	tibial nerve	UBERON:0001323	UBERON:0001323	tibial nerve	0.0	0.0	0.0	tissue	tissue	0.0	0.0	ENCFF190OLW, ENCFF203LXQ, ENCFF318KVK, ENCFF549HLL, ENCFF898YFD	ENCFF334EZW, ENCFF494BBS, ENCFF549LCU, ENCFF807MUK, ENCFF992XKE	ENCSR401ESD	ENCSR778QHG	2017-10-01	2018-12-11	0.0	H3K27ac-human	released	released	ENCFF112BQF	ENCFF112BQF	ENCFF147LJT	ENCFF147LJT	hg19	https://www.encodeproject.org/files/ENCFF112BQF/@@download/ENCFF112BQF.bam	https://www.encodeproject.org/files/ENCFF147LJT/@@download/ENCFF147LJT.bam	bam	0.0	0.0	bam	0.0	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	76.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	ENCODE	ENCODE	0.0	0.0	0.0	0.0	single-ended	single-ended	11241602944	2548677609	1_1	1_1, 1_2	0.0	0.0	8ea15d426fd3b6236da83c867886d71e	58cee2e81438aefdab646854bbdeea31	s3://encode-public/2017/09/20/15043fff-2613-4642-bf87-f8fb38141e40/ENCFF112BQF.bam	s3://encode-public/2018/11/27/5303acc5-6c55-4928-9bd1-71c0371ad69e/ENCFF147LJT.bam
DNase-seq DNase-seq	ChIP-seq ChIP-seq	0.0	0.0	experiment not submitted to GEO	0.0	0.0	0.0	low spot score	0.0	1	1	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	Homo sapiens	unknown	unknown	tibial nerve	UBERON:0001323	UBERON:0001323	tibial nerve	0.0	0.0	0.0	tissue	tissue	0.0	0.0	ENCFF190OLW, ENCFF203LXQ, ENCFF318KVK, ENCFF549HLL, ENCFF898YFD	ENCFF065AFV, ENCFF205CMA, ENCFF547ASL, ENCFF807MUK, ENCFF874IQC	ENCSR401ESD	ENCSR091KXI	2017-10-01	2019-02-12	0.0	H3K27ac-human	released	released	ENCFF112BQF	ENCFF112BQF	ENCFF860WUV	ENCFF860WUV	hg19	https://www.encodeproject.org/files/ENCFF112BQF/@@download/ENCFF112BQF.bam	https://www.encodeproject.org/files/ENCFF860WUV/@@download/ENCFF860WUV.bam	bam	0.0	0.0	bam	0.0	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	76.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	ENCODE	ENCODE	0.0	0.0	0.0	0.0	single-ended	single-ended	11241602944	2811199205	1_1	1_1, 1_2	0.0	0.0	8ea15d426fd3b6236da83c867886d71e	1e96ca71805ecf53d14c6045e250336b	s3://encode-public/2017/09/20/15043fff-2613-4642-bf87-f8fb38141e40/ENCFF112BQF.bam	s3://encode-public/2019/02/09/bab707fc-6ca6-4fc1-bdf8-4448b8e44ca6/ENCFF860WUV.bam
DNase-seq DNase-seq	ChIP-seq ChIP-seq	0.0	0.0	experiment not submitted to GEO	0.0	0.0	0.0	low spot score	0.0	1	1	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	Homo sapiens	unknown	unknown	tibial nerve	UBERON:0001323	UBERON:0001323	tibial nerve	0.0	0.0	0.0	tissue	tissue	0.0	0.0	ENCFF190OLW, ENCFF203LXQ, ENCFF318KVK, ENCFF549HLL, ENCFF898YFD	ENCFF081DAH, ENCFF213ELY, ENCFF368PGD, ENCFF682VVP, ENCFF706BWH, ENCFF807MUK, ENCFF870JOL	ENCSR401ESD	ENCSR516LQO	2017-10-01	2019-09-13	0.0	H3K27ac-human	released	released	ENCFF112BQF	ENCFF112BQF	ENCFF283UXB	ENCFF283UXB	hg19	https://www.encodeproject.org/files/ENCFF112BQF/@@download/ENCFF112BQF.bam	https://www.encodeproject.org/files/ENCFF283UXB/@@download/ENCFF283UXB.bam	bam	0.0	0.0	bam	0.0	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	76.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	ENCODE	ENCODE	0.0	0.0	0.0	0.0	single-ended	single-ended	11241602944	5989635916	1_1	1_1, 1_2, 1_3	0.0	0.0	8ea15d426fd3b6236da83c867886d71e	e0029353acf265b89a613af70fce5484	s3://encode-public/2017/09/20/15043fff-2613-4642-bf87-f8fb38141e40/ENCFF112BQF.bam	s3://encode-public/2019/08/11/ec25beeb-7d61-4b33-bd59-c76463c65b87/ENCFF283UXB.bam
DNase-seq DNase-seq	ChIP-seq ChIP-seq	0.0	0.0	0.0	0.0	0.0	0.0	low spot score	0.0	1	1	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	Homo sapiens	unknown	unknown	esophagus squamous epithelium	UBERON:0006920	UBERON:0006920	esophagus squamous epithelium	0.0	0.0	0.0	tissue	tissue	0.0	0.0	ENCFF077DYY, ENCFF112YGS, ENCFF369GXC, ENCFF429JTA, ENCFF549HLL, ENCFF586YGB, ENCFF899WML	ENCFF091VXJ, ENCFF219MND, ENCFF293EZM, ENCFF402XQS, ENCFF807MUK	ENCSR783OCW	ENCSR143XNJ	2017-10-02	2019-07-19	0.0	H3K27ac-human	released	released	ENCFF183WXG	ENCFF183WXG	ENCFF243KXH	ENCFF243KXH	hg19	https://www.encodeproject.org/files/ENCFF183WXG/@@download/ENCFF183WXG.bam	https://www.encodeproject.org/files/ENCFF243KXH/@@download/ENCFF243KXH.bam	bam	0.0	0.0	bam	0.0	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	76.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	ENCODE	ENCODE	0.0	0.0	0.0	0.0	single-ended	single-ended	11008552545	3533671341	1_1	1_1, 1_2	0.0	0.0	15f297dd3c4d95dcbec1c59bc7a0c170	edfc3d20cb96553359d649c26dcf0279	s3://encode-public/2017/09/19/2b130eef-c449-4d5e-9f36-bf4e544d8aea/ENCFF183WXG.bam	s3://encode-public/2019/06/12/8d5e6e1e-7925-40d9-9002-267bef0fab26/ENCFF243KXH.bam
DNase-seq DNase-seq	ChIP-seq ChIP-seq	0.0	0.0	0.0	0.0	0.0	0.0	low spot score	0.0	1	1	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	Homo sapiens	unknown	unknown	esophagus squamous epithelium	UBERON:0006920	UBERON:0006920	esophagus squamous epithelium	0.0	0.0	0.0	tissue	tissue	0.0	0.0	ENCFF077DYY, ENCFF112YGS, ENCFF369GXC, ENCFF429JTA, ENCFF549HLL, ENCFF586YGB, ENCFF899WML	ENCFF083KAU, ENCFF204SXR, ENCFF246UOV, ENCFF269WVG, ENCFF807MUK	ENCSR783OCW	ENCSR204TAU	2017-10-02	2019-09-11	0.0	H3K27ac-human	released	released	ENCFF183WXG	ENCFF183WXG	ENCFF209JAY	ENCFF209JAY	hg19	https://www.encodeproject.org/files/ENCFF183WXG/@@download/ENCFF183WXG.bam	https://www.encodeproject.org/files/ENCFF209JAY/@@download/ENCFF209JAY.bam	bam	0.0	0.0	bam	0.0	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	76.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	ENCODE	ENCODE	0.0	0.0	0.0	0.0	single-ended	single-ended	11008552545	3691743036	1_1	1_1, 1_2	0.0	0.0	15f297dd3c4d95dcbec1c59bc7a0c170	babde62dd1e67de3e5bd8cf84fff4735	s3://encode-public/2017/09/19/2b130eef-c449-4d5e-9f36-bf4e544d8aea/ENCFF183WXG.bam	s3://encode-public/2018/11/27/edb8a0f7-5acb-49e0-b906-9016e97ed681/ENCFF209JAY.bam
DNase-seq DNase-seq	ChIP-seq ChIP-seq	0.0	0.0	0.0	0.0	0.0	0.0	low spot score	0.0	1	1	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	Homo sapiens	unknown	unknown	esophagus squamous epithelium	UBERON:0006920	UBERON:0006920	esophagus squamous epithelium	0.0	0.0	0.0	tissue	tissue	0.0	0.0	ENCFF077DYY, ENCFF112YGS, ENCFF369GXC, ENCFF429JTA, ENCFF549HLL, ENCFF586YGB, ENCFF899WML	ENCFF005SHK, ENCFF332FRQ, ENCFF523OMX, ENCFF807MUK, ENCFF943HSW	ENCSR783OCW	ENCSR463NAD	2017-10-02	2019-02-12	0.0	H3K27ac-human	released	released	ENCFF183WXG	ENCFF183WXG	ENCFF117SWC	ENCFF117SWC	hg19	https://www.encodeproject.org/files/ENCFF183WXG/@@download/ENCFF183WXG.bam	https://www.encodeproject.org/files/ENCFF117SWC/@@download/ENCFF117SWC.bam	bam	0.0	0.0	bam	0.0	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	76.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	ENCODE	ENCODE	0.0	0.0	0.0	0.0	single-ended	single-ended	11008552545	3070127816	1_1	1_1, 1_2	0.0	0.0	15f297dd3c4d95dcbec1c59bc7a0c170	f3a102b51f15d8657db201eeae18b2ed	s3://encode-public/2017/09/19/2b130eef-c449-4d5e-9f36-bf4e544d8aea/ENCFF183WXG.bam	s3://encode-public/2019/02/09/146336e8-d329-473c-a3b7-58773486ff8d/ENCFF117SWC.bam
DNase-seq DNase-seq	ChIP-seq ChIP-seq	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	1	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	Homo sapiens	unknown	unknown	upper lobe of left lung	UBERON:0008952	UBERON:0008952	upper lobe of left lung	0.0	0.0	0.0	tissue	tissue	0.0	0.0	ENCFF045BAR, ENCFF418NRL, ENCFF476ZMG, ENCFF549HLL, ENCFF987DVS	ENCFF198EEZ, ENCFF422NTI, ENCFF669EXG, ENCFF718IVP, ENCFF807MUK	ENCSR164WOF	ENCSR505YFA	2017-10-01	2019-09-11	0.0	H3K27ac-human	released	released	ENCFF619WFG	ENCFF619WFG	ENCFF285KSI	ENCFF285KSI	hg19	https://www.encodeproject.org/files/ENCFF619WFG/@@download/ENCFF619WFG.bam	https://www.encodeproject.org/files/ENCFF285KSI/@@download/ENCFF285KSI.bam	bam	0.0	0.0	bam	0.0	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	76.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	ENCODE	ENCODE	0.0	0.0	0.0	0.0	single-ended	single-ended	9281395044	3274803794	1_1	1_1, 1_2	0.0	0.0	c8d8f80f8add882ad5796c6f754e99a8	d8b35139014f55c8ac2d0f96e54ad6b3	s3://encode-public/2017/09/22/8d91d539-9ead-45c8-8769-2be9cc27d2b7/ENCFF619WFG.bam	s3://encode-public/2019/06/12/54004f9d-6363-469c-aae4-d0f9f696d379/ENCFF285KSI.bam
DNase-seq DNase-seq	ChIP-seq ChIP-seq	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	1	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	Homo sapiens	unknown	unknown	upper lobe of left lung	UBERON:0008952	UBERON:0008952	upper lobe of left lung	0.0	0.0	0.0	tissue	tissue	0.0	0.0	ENCFF045BAR, ENCFF418NRL, ENCFF476ZMG, ENCFF549HLL, ENCFF987DVS	ENCFF190JZI, ENCFF542FRC, ENCFF571QQY, ENCFF736PMU, ENCFF807MUK	ENCSR164WOF	ENCSR453MUW	2017-10-01	2018-12-11	0.0	H3K27ac-human	released	released	ENCFF619WFG	ENCFF619WFG	ENCFF543KEC	ENCFF543KEC	hg19	https://www.encodeproject.org/files/ENCFF619WFG/@@download/ENCFF619WFG.bam	https://www.encodeproject.org/files/ENCFF543KEC/@@download/ENCFF543KEC.bam	bam	0.0	0.0	bam	0.0	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	76.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	ENCODE	ENCODE	0.0	0.0	0.0	0.0	single-ended	single-ended	9281395044	2306555782	1_1	1_1, 1_2	0.0	0.0	c8d8f80f8add882ad5796c6f754e99a8	4df7c03f51fac9fa4b070b793c9aee17	s3://encode-public/2017/09/22/8d91d539-9ead-45c8-8769-2be9cc27d2b7/ENCFF619WFG.bam	s3://encode-public/2018/06/13/1f5a6d6e-5c83-4ce2-91c6-41e7d1186934/ENCFF543KEC.bam
